ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0043087	regulation of GTPase activity	84/3787	303/23328	2.66720374011137e-07	1.11572015912361e-05	7.78535145762236e-06	Ajuba/Pkp4/Nedd9/Bcar3/Myo9a/Sgsm2/Ephb3/Vav2/Tbc1d30/Rgl3/Rsu1/Arap1/Arhgef7/Lars/Iqsec3/Asap1/Ptprn2/Map4k4/Chn1/Gnao1/Ocrl/Arhgap35/Cblb/Bcas3/Ccl25/Ttc8/Pafah1b1/Arhgef26/Tbc1d4/Spry1/Sipa1l1/F2rl1/Iqgap1/Arhgap12/Dennd1a/Akt2/Bin1/Rcc2/Tbc1d7/Pip5k1a/Abr/Coro1c/Tbc1d10b/Arrb1/Als2/Plxnc1/Sod1/Rictor/Dab2ip/Ralgapb/Ralbp1/Rapgef6/Tbc1d17/Ric1/Gapvd1/Gsk3b/Ngef/Rgs8/Pin1/Evi5l/Nf1/Adrb1/Mtor/Plxna2/Arfgef1/Bbs4/Tbc1d8/Rrp1b/Ect2/Rapgef2/Tbc1d14/Itga6/Mex3b/Rack1/Rabgap1l/Mapre2/Dock9/Epha1/Gpsm1/Flcn/Snx13/Lims1/Rangap1/Adprhl1	84
GO:0098732	macromolecule deacylation	40/3787	111/23328	3.16643406620123e-07	1.27294761713323e-05	8.88246439349955e-06	Mideas/Rcor2/Trp53/Ppt1/Jdp2/Tbl1xr1/Zbtb7b/Abhd12/Hdac9/Lypla1/Kdm5a/Rcor3/Fry/Morf4l2/Fnta/Hdac2/Ccar2/Baz2a/Phb/Lpin1/Hopx/Ndst1/Per1/Rest/Tbl1x/Hdac4/Mapt/Sfpq/Dyrk1a/Sirt2/Brms1l/Akap8/Vegfa/Sirt4/Elk4/Sin3a/Abhd17a/Nipbl/Sirt1/Pink1	40
GO:0007034	vacuolar transport	47/3787	140/23328	3.53255456085657e-07	1.41097066362987e-05	9.84557142122606e-06	Zfyve16/M6pr/Fam160a2/Atg14/Chmp6/Trak2/Ankfy1/Vta1/Stx8/Sptbn5/Psap/Chmp4c/Chmp7/Ap3d1/Ncoa4/Chmp3/Rab7/Bin1/Chmp5/Trak1/Lyst/Gcc2/Rab12/Ap4m1/Vps37c/Ndfip1/Nedd4/Dtx3l/Als2/Chmp4b/Tsg101/Kif13a/Vcp/Ubxn6/Vps53/Sort1/Stam/Vps37b/Aktip/Vps37a/Tgfbrap1/Mvb12a/Rnf157/Hook3/Hook1/Pink1/Vps18	47
GO:0031503	protein-containing complex localization	74/3787	259/23328	3.78103334599741e-07	1.4909794551e-05	1.04038624552285e-05	Magi2/Shisa6/Wdr19/Ift22/Ttc30b/Numb/Gpc6/Ddx39b/Pabpn1/Ift27/Tpr/Gsg1l/Zc3h11a/Hnrnpa2b1/Ap3d1/Lsg1/Rcc2/Kif5c/Lgi1/Pcm1/Usp46/Rab11a/Nedd4/Nol6/Ltv1/Nup107/Rrs1/Eif5a/Thoc2/Snap25/Nup85/Ralgapb/Ddx39a/Rab8a/Hspb11/Exoc1/Gsk3b/Gle1/Gripap1/Synj1/Sfpq/Pacsin1/Clstn1/Sarnp/Hnrnpu/Sirt2/Dlg1/Ap2m1/Dnm2/Zfp365/Ssx2ip/Dnm3/Eny2/Ift122/Ppp3r1/Nup155/Prkcz/Ift140/Akap6/Nup88/Ddx19a/Caly/Poldip3/Dynll1/Dlg4/Stx3/Ift74/Mak/Ift43/Ttc21b/Lca5/Alkbh5/Rps15/Tub	74
GO:0016236	macroautophagy	62/3787	205/23328	3.84256476430069e-07	1.49168854855779e-05	1.04088104179772e-05	Irgm1/Trp53/Retreg1/Atp6v0a1/Pik3c2b/Fyco1/Sptlc1/Atg14/Zfyve1/Scfd1/Wdr81/Phf23/Epm2a/Rab33b/Atg2a/Wipi1/Ambra1/Rab7/Ripk2/Rab12/Rnf41/Lix1/Sptlc2/Chmp4b/Larp1/Ufl1/Tcirg1/Atg16l1/Bnip3l/Vcp/Ubxn6/Sec22b/Sesn3/Gabarapl2/Usp36/Nbr1/Map1lc3b/Atg4b/Tomm7/Trappc8/Smg1/Wdr45b/Mtor/Htt/Tbc1d14/Tex264/Gba/Uvrag/Rab43/Atg2b/Mfsd8/Pikfyve/Rnf5/Trp53inp2/Gabarapl1/Hif1a/Sh3glb1/Wdfy3/Sirt1/Npc1/Gpsm1/Pink1	62
GO:0006914	autophagy	109/3787	425/23328	3.8838537549794e-07	1.49168854855779e-05	1.04088104179772e-05	Irgm1/Snca/Trp53/Retreg1/Bmf/Atp6v0a1/Gsk3a/Trim8/Pik3c2b/Svip/Fyco1/Sptlc1/Hmgb1/Gopc/Atg14/Zfyve1/Scfd1/Wdr81/Phf23/Epm2a/Rab33b/Atg2a/Wdr6/Trem2/Wipi1/Ticam1/Stat3/Kdm4a/Plekhm1/Ambra1/Rab7/Dnm1l/Ulk2/Ripk2/Xpa/Usp13/Rab12/Rnf41/Lix1/Tmem150b/Sptlc2/Tmem150a/Chmp4b/Atg4c/Ddit3/Plk2/Larp1/Ufl1/Tcirg1/Atg16l1/Bnip3l/Vcp/Tmem59/Ubxn6/Sec22b/Sesn3/Rab8a/Tbc1d17/Gabarapl2/Mapt/Usp36/Nbr1/Gsk3b/Foxo3/Atf6/Eif4g2/Map1lc3b/Atg4b/Tomm7/Abl1/Trappc8/Smg1/Trim27/Wdr45b/Acbd5/Mtor/Atg4d/Htt/Mtcl1/Rraga/Tgfbrap1/Sirt2/Tbc1d14/Tex264/Gba/Zkscan3/Uvrag/Rab43/Atg2b/Mfsd8/Pikfyve/Trim17/Rnf5/Trp53inp2/Gabarapl1/Hif1a/Sh3glb1/Foxk1/Wdfy3/Sirt1/Npc1/Gpsm1/Flcn/Tmbim6/Acer2/Tmem150c/Pink1/Vps18/Mtdh	109
GO:0061919	process utilizing autophagic mechanism	109/3787	425/23328	3.8838537549794e-07	1.49168854855779e-05	1.04088104179772e-05	Irgm1/Snca/Trp53/Retreg1/Bmf/Atp6v0a1/Gsk3a/Trim8/Pik3c2b/Svip/Fyco1/Sptlc1/Hmgb1/Gopc/Atg14/Zfyve1/Scfd1/Wdr81/Phf23/Epm2a/Rab33b/Atg2a/Wdr6/Trem2/Wipi1/Ticam1/Stat3/Kdm4a/Plekhm1/Ambra1/Rab7/Dnm1l/Ulk2/Ripk2/Xpa/Usp13/Rab12/Rnf41/Lix1/Tmem150b/Sptlc2/Tmem150a/Chmp4b/Atg4c/Ddit3/Plk2/Larp1/Ufl1/Tcirg1/Atg16l1/Bnip3l/Vcp/Tmem59/Ubxn6/Sec22b/Sesn3/Rab8a/Tbc1d17/Gabarapl2/Mapt/Usp36/Nbr1/Gsk3b/Foxo3/Atf6/Eif4g2/Map1lc3b/Atg4b/Tomm7/Abl1/Trappc8/Smg1/Trim27/Wdr45b/Acbd5/Mtor/Atg4d/Htt/Mtcl1/Rraga/Tgfbrap1/Sirt2/Tbc1d14/Tex264/Gba/Zkscan3/Uvrag/Rab43/Atg2b/Mfsd8/Pikfyve/Trim17/Rnf5/Trp53inp2/Gabarapl1/Hif1a/Sh3glb1/Foxk1/Wdfy3/Sirt1/Npc1/Gpsm1/Flcn/Tmbim6/Acer2/Tmem150c/Pink1/Vps18/Mtdh	109
GO:0048511	rhythmic process	83/3787	301/23328	3.99941519558844e-07	1.5190416856373e-05	1.05996770827865e-05	Atoh7/Opn4/Cavin3/Trp53/Enox2/Ptgds/Rorb/Kat2b/Cipc/Rock2/Mapk8/Ube3a/Cdk1/Ppp1cb/Mat2a/Dbp/Nrip1/Ankfn1/Cdk5/Rai1/Anxa1/Sp1/Kdm5a/Plekha1/Csnk2a1/Fbxl21/Tef/Hdac2/Dnm1l/Six3/Suv39h2/Ndufa9/Creb1/Top1/Nono/Usp9x/Ccar2/Arrb1/Cbx3/Ppp1cc/Kmt2a/Hlf/Ppargc1a/Arntl/Per1/Gsk3b/Foxo3/Crem/Ncoa2/Adora1/Pten/Dhx9/Nr1d2/Usp2/Prmt5/Sfpq/Amh/Dyrk1a/Adrb1/Mtor/Kdm8/Hnrnpu/Btrc/Klf9/Kdm2a/Sik1/Stat5b/Rack1/Kdm5b/Bhlhe41/Cartpt/Fzd4/Ddb1/Gfpt1/Sin3a/Cul4a/Mettl3/Sirt1/Kdm5c/Ddx5/Adcy1/Nos3/Fbxl12	83
GO:0060606	tube closure	40/3787	112/23328	4.15869908051965e-07	1.56990890289617e-05	1.09546219681981e-05	Fzd2/Spint2/Fzd3/Tulp3/Celsr1/Cobl/Zeb2/Specc1l/Rock2/Lrp2/Lias/Kdm6a/Lmo4/Arhgap35/Cecr2/Ptch1/Rara/Arid1a/Tead2/Bcl10/Cited2/Apaf1/Grhl2/Gatad2a/Nckap1/Abl1/Enah/Prickle1/Lrp6/Glmn/Bbs4/Mthfd1l/Kdm2a/Dlc1/Ift122/Trim71/Cdk20/Rps7/Sufu/Cc2d2a	40
GO:0043414	macromolecule methylation	82/3787	297/23328	4.42662964841403e-07	1.66092510020189e-05	1.15897212613022e-05	Tdrd5/Btg2/Snrpd3/Gsk3a/Etfbkmt/Dnmt3a/Parp1/Nsd1/Atf7ip/Pih1d1/Camkmt/Mtf2/Jarid2/Nsd3/Kmt5b/Bcor/Ilf3/Thumpd3/Kdm4a/Mllt6/Auts2/Arid4b/Tet2/Hdac2/Zc3h13/Trmt10a/Suv39h2/Prmt9/Vcpkmt/Eed/Prdm8/Trmo/Etf1/Cxxc1/Baz2a/Mphosph8/Kmt2a/Kdm1b/Wtap/L3mbtl2/Setmar/Setd5/Rbbp5/Setd7/Grhl2/Nsun5/Trmt12/Gspt1/Pik3ca/Cbll1/Gsk3b/Btg1/Trmt5/Ash2l/Wdr5/Tdrd9/Cmtr1/Prmt5/Tdrkh/Asxl2/Lcmt1/Kmt2e/Tet3/Kmt2c/Setd1b/Pcif1/Eef2kmt/Prmt1/Men1/Snrpb/Prmt7/Rbm15/Arid4a/Kdm3a/Ppm1d/Mettl3/Sirt1/Thada/Ctr9/Kdm4b/Dpy30/Kmt2d	82
GO:0022411	cellular component disassembly	100/3787	383/23328	4.76804991396637e-07	1.77825283237143e-05	1.24084190532137e-05	Kif19a/Irgm1/Trp53/Ctss/Eps8/Nckap5/Dhx8/Retreg1/Flot1/Gsk3a/Map2/Clasp2/Add2/C1qa/Specc1l/Fyco1/Camsap2/Atg14/Cfl2/Cdk1/Mid1/Map4k4/Cdk5rap3/Smarcc1/Pafah1b1/Cdk5/Phf23/Atg2a/Mcts1/Trem2/Wipi1/Lamc1/Exog/F2rl1/Arid1a/Ambra1/Dnajc6/Dnm1l/Stmn4/Smarce1/Cfl1/Arid2/Evl/Rnf41/Stx5a/Pex14/Lix1/Add3/Etf1/Mphosph8/Eif5a/Ufl1/Bnip3l/Vcp/Sptb/Stmn1/Map1s/Apaf1/Tgfb3/Gabarapl2/Gspt1/Gle1/Ngef/Katnb1/Map1lc3b/Eml4/Ogfod1/Tomm7/Synj1/Wdr45b/Plekhh2/Htt/Add1/Hspa2/Tex264/Ttbk2/Gba/Aifm1/Dctn1/Uvrag/Atg2b/Clasp1/Mfsd8/Map1b/Acin1/Mapre2/Napa/Gbf1/Gabarapl1/Dffa/Lmod1/Hif1a/Plk5/Napb/Sptbn1/Nsf/Pink1/Carmil1/Fscn1/Plk1	100
GO:0006644	phospholipid metabolic process	98/3787	374/23328	5.18023984197819e-07	1.88652146245218e-05	1.31639035984387e-05	Ajuba/Idh1/Snca/App/Plpp1/Pigp/Itpkb/Prdx6/Gnb3/Vav2/Pgap4/Hexb/Mtmr6/Pik3c2b/Sptlc1/Atg14/Abhd12/Dgkq/Cdipt/Pgs1/Pik3ip1/Pemt/Socs5/Ocrl/Gpcpd1/Smpd3/Wdr81/Serinc5/Chkb/Pnpla6/Epha8/Cds2/Fig4/Ambra1/Mvk/Mtmr11/Acsl3/Pip5k1a/Lyst/Pigu/Pcx/Lpgat1/Hdhd5/Plppr2/Sptlc2/Cln8/Tmem150a/Pik3r3/Serinc3/Sgpp1/Chrm5/Angptl3/Fgfr3/Dab2ip/Smpd1/Socs3/Slc27a1/Pik3ca/Pigf/Pi4kb/Synj1/Lpcat1/Smg1/Pten/Pla2g2d/Pitpnc1/Pigh/Stoml2/Lclat1/Inpp5k/Pigc/Pyurf/Etnk1/Pcyt1b/Sgms1/Hadha/Serac1/Pigt/Fdft1/Ttc7b/Fdps/Pikfyve/Gpam/Ip6k1/Pik3r1/Acsl6/Sh3glb1/Lpcat2/Pigz/Sla2/Sh3yl1/Scarb1/Dgke/Agpat5/Cds1/Cish/Pgap3/Plpp2	98
GO:1902903	regulation of supramolecular fiber organization	97/3787	370/23328	5.76565738094366e-07	2.0086155616745e-05	1.40158604852751e-05	Snca/App/Map3k1/Clu/Eps8/Plekhg2/Cdh5/Grb2/Arap1/Map2/Mapre1/Clasp2/Cgnl1/Add2/Arfip1/Mtss1/Specc1l/Rock2/Camsap2/Mapk8/Cfl2/Gda/Fmn1/Mid1/Arhgap35/Ttc8/Colgalt1/Arhgef18/Cdkn1b/Nin/F2rl1/Hax1/Hdac2/Bin1/Cfl1/Eml2/Evl/Add3/Slain2/Mphosph8/Esam/Sorbs3/Rictor/Fchsd1/Sptb/Stmn1/Map1s/Tgfb3/Pak2/Mapt/Cdc42ep2/Katnb1/Ppm1e/Eml4/Arhgef10l/Tmsb10/Nckap1/Abl1/Braf/Tbcd/Akap13/Coro2b/Trim27/Kiss1r/Plekhh2/Dyrk1a/Mtor/Arfgef1/Rhoa/Ppp1r9a/Bbs4/Add1/Inpp5k/Edn1/Dlg1/Ttbk2/Dlc1/Fchsd2/Alms1/Wasf2/Kank1/Fer/Dctn1/Clasp1/Map1b/Nf2/Actr3b/Wasf3/Epha1/Cdc42ep3/Lmod1/Pik3r1/Pxn/Ssh1/Sptbn1/Spire2/Carmil1	97
GO:0035303	regulation of dephosphorylation	53/3787	169/23328	7.59622354344736e-07	2.5558815194284e-05	1.7834611797659e-05	Magi2/Mfhas1/Cdh5/Ikbkb/Jak2/Rcan1/Fkbp1a/Rock2/Zfyve1/Cdk5rap3/Ensa/Ppp1r15b/Wdr81/Epm2a/Rimbp2/Iqgap1/Sppl3/Arpp19/Bod1/Ppargc1b/Ppp1r12a/Cnep1r1/Farp1/Ywhae/Rbm26/Camta1/Igbp1/Ptbp1/Chrm5/Marf1/Smpd1/Elfn2/Pin1/Vrk3/Adora1/Ppp6r3/Csrnp2/Htt/Rrp1b/Ppp1r35/Inpp5k/Dlc1/Ppp1r11/Gba/Knl1/Ppp2r5d/Pcif1/Ppp1r37/Ppp1r16b/Pink1/Pawr/Cdca2/Akap1	53
GO:0031330	negative regulation of cellular catabolic process	71/3787	250/23328	8.24221307499824e-07	2.72874551589915e-05	1.90408344834184e-05	Snca/Trp53/Nrde2/Ubxn1/Anxa2/Bmf/Timp3/Etfbkmt/Svip/Scfd1/Cdk5rap3/Hnrnpc/Derl2/Smarcc1/Phf23/Wdr6/Trem2/Fhit/Os9/Csnk2a1/Stat3/Kdm4a/Bag6/Psmf1/Lrig2/Rnf41/Caml/Ccar2/Chmp4b/Usp14/Larp1/Ptbp1/Cnr1/Secisbp2/Nbas/Sec22b/Dab2ip/Ubac2/Ric1/Gabarapl2/Usp36/Gdnf/Axin2/Eif4g2/Furin/Smg1/Dhx9/Tob1/Mtor/Hnrnpu/Rraga/Sirt2/Tbc1d14/Zkscan3/Ube2j1/Cirbp/Rnf5/Anks1/Vegfa/Cst3/Dffa/Atp2b4/Lrpprc/Rps7/Foxk1/Npc1/Erlec1/Sufu/Ybx1/Pink1/Mapkapk2	71
GO:0043502	regulation of muscle adaptation	36/3787	99/23328	9.41225972361142e-07	3.03152637222368e-05	2.11536002713718e-05	Srl/Gsk3a/Parp1/Pi16/Selenon/Gtf2i/Rock2/Ddx39b/Jarid2/Ece1/Mef2a/Gtf2ird2/Camk2d/Prkca/Glrx3/Tomm70a/Yy1/Hdac4/Gsk3b/Foxo3/Pin1/Slc9a1/P2rx4/Parp2/Adrb1/Mtor/Edn1/Fbxo32/Fdps/Gtf2ird1/Akap6/Atp2b4/Sirt1/G6pdx/Nos3/Akap1	36
GO:0031023	microtubule organizing center organization	44/3787	132/23328	1.02671722076924e-06	3.233091907825e-05	2.25600985976482e-05	Dync1li1/Clasp2/Kat2b/Rock2/Mapk8/Azin1/Ccp110/BC034090/Bcas3/Pafah1b1/Chd3/Chmp4c/Nin/Chmp3/Nup62/Chmp5/Ppp1r12a/Pcm1/Gcc2/Cep85/Sdccag8/Chmp4b/Plk2/Nek2/Pard6b/Ulk4/Bnip2/Haus6/Bbs4/Poc1a/Alms1/Ssx2ip/Dctn1/Uvrag/Sac3d1/Clasp1/Cntln/Rttn/Tmem67/Kif11/C2cd3/Cep120/Haus1/Plk1	44
GO:0006887	exocytosis	100/3787	389/23328	1.02878227401312e-06	3.233091907825e-05	2.25600985976482e-05	Clnk/Snca/Cplx3/Syt15/Lgals9/Kcnh1/Doc2b/Trim9/Syt9/Rap1b/Rab27b/Clasp2/Vamp1/Ykt6/Steap3/Srcin1/Stxbp5l/Chrna5/Scfd1/Exoc4/Cplx2/Grm7/D6Wsu163e/Cadps2/Smpd3/Cdk5/Rab33b/Anxa1/Tmed10/Syt16/Ncam1/Cacna1h/F2rl1/Brsk2/Cd160/Rab7/Dnm1l/Nrxn3/Dtnbp1/Tac4/Lin7b/Erc1/Abr/Rab12/Rab11a/Cops5/Cacnb4/Stxbp5/Myh10/P2rx7/Tsg101/Rab11b/Myh9/Snap25/Syngr3/Syt7/Lin7c/Rab8a/Prkca/Rab3c/Rest/Lat/Exoc1/Gsk3b/Chga/Stam/Synj1/Braf/Bace1/Hyal3/Rab11fip5/Grm4/Rab3a/Syt1/Itsn1/Bcl2l1/Rab2b/Fer/Stxbp1/Clasp1/Myo1g/Syt2/Rims3/Napa/Pex5l/Cdk5r2/Ctbp2/Scamp1/Scrn1/Erc2/Napb/Stx3/Syngr1/Adcy1/Nsf/Scamp5/Vps18/Tcp11/Adra2a/Llgl2	100
GO:0007018	microtubule-based movement	99/3787	385/23328	1.14629632331748e-06	3.58420229174673e-05	2.50101015996541e-05	Kif19a/App/Celf3/Dst/Agtpbp1/Ccdc63/Dync1li1/Rfx3/Map2/Map4/Wdr19/Rab27b/Catsper4/Ift22/Dnah2/Kif21a/Ttc30b/Fyco1/Ap3m1/Kif13b/Ift27/Ccnyl1/Trak2/Nefh/Ttll1/Pafah1b1/Map6/Dnaic2/Ap3d1/Trak1/Kif5c/Kpnb1/Pcm1/Dtnbp1/Actr10/Pex14/Arhgap21/Dync1li2/Armc2/Bloc1s2/Igbp1/Tekt1/Cfap54/Sun1/Hspb1/Kif13a/Sod1/Dync1h1/Arl8b/Ulk4/Hspb11/Drc1/Kif14/Mapt/AU040320/Pltp/Invs/Tpgs1/Ubb/Kifc2/Borcs5/Madd/Sfpq/Htt/Hnrnpu/Bbs4/Ttll5/Kif22/Dnah8/Ssx2ip/Dctn1/Ift122/Map1b/Prkcz/Ift140/Caly/Tmem201/Atp2b4/Hif1a/Rhot1/Sybu/Kif11/Dynll1/Cfap20/Tmem108/Ift74/Nphp4/Stard9/Mak/Bbs2/Ift43/Ttc21b/Lca5/Kif2a/Ccdc151/Eno4/Tub/Spef2/Nme5	99
GO:0055017	cardiac muscle tissue growth	38/3787	108/23328	1.22681327376904e-06	3.79760048895205e-05	2.64991667134112e-05	Gli1/Sorbs2/Gsk3a/Meis1/Pi16/Pdlim5/Heg1/Smad1/Ddx39b/Tenm4/Cdk1/Map2k4/Pim1/Jarid2/Ncam1/Sav1/Hdac2/Arid2/Camk2d/Cited2/Tomm70a/Yy1/Gsk3b/Cxadr/Pin1/Akap13/Rxra/Pten/Fgf9/Parp2/Adrb1/Mtor/Edn1/Fdps/Akap6/Sirt1/G6pdx/Bmpr1a	38
GO:1901214	regulation of neuron death	97/3787	377/23328	1.42306780823988e-06	4.36149148555104e-05	3.0433925403942e-05	Gpnmb/Snca/App/Cd34/Trp53/Clu/Jun/Ppt1/Sncb/Btg2/Hrk/Retreg1/Smo/Ikbkb/Gsk3a/Ctsz/Parp1/C1qa/Jak2/Mapk8/Ascl1/Amigo2/Grm7/Sigmar1/Xrcc4/Map2k4/Eif2s1/Cdk5/Wfs1/Ppp1r13b/Gclc/Prkci/Dcc/Stat3/Lgmn/Ambra1/Hsph1/Psmc1/Gbe1/Dtnbp1/Creb1/Trp53bp2/Nono/Bad/Arrb1/Chmp4b/Ddit3/Gclm/Egln1/Sod1/Fgfr3/Dnajc5/Ralbp1/Ppargc1a/Tgfb3/Rest/Kif14/Hdac4/Mapt/Gdnf/Pik3ca/Gsk3b/Foxo3/Chga/Pin1/Ubb/Abl1/Braf/Adora1/Bace1/Tmem259/Nf1/Srpk2/Parp2/Mtor/Rhoa/Htt/Slc23a2/Itsn1/Bcl2l1/Gba/Aifm1/Trpm2/Stxbp1/Rack1/Adnp/Kras/Vegfa/Trim2/Hif1a/Sirt1/Ssh1/G6pdx/Tbc1d24/Pink1/Pawr/Adam8	97
GO:0045787	positive regulation of cell cycle	93/3787	358/23328	1.49466076773729e-06	4.51387551856662e-05	3.14972415445126e-05	Gli1/Cenpv/App/Trp53/Pkp4/Nr2e1/Dync1li1/Ccnd1/Calr/Phip/Rock2/Hmgb1/Stxbp4/Meis2/Ddx39b/Ascl1/Usp22/Ccnyl1/Tpr/Cdk1/Azin1/Lfng/Spdya/Smpd3/Pafah1b1/Pim1/Anxa1/Tcf3/Cdc23/Cdkn1b/Ppp1r10/Tfdp1/Fnta/Chmp3/Rara/Mdm2/Lgmn/Nup62/Rcc2/Npm2/Lrp5/Slf2/Rab11a/Cdkn1a/Camk2d/Med1/Med25/Cited2/Dab2ip/Dync1h1/Ppp2r5b/Prkca/Fntb/Kif14/Rps15a/Abl1/Nsmce2/Sh2b1/Cspp1/Chek2/Slf1/Usp2/Sfpq/Ankrd17/Lrp6/Srpk2/Rhoa/Ddx3x/Hnrnpu/Poc1a/Ect2/Rpl26/Sirt2/Hspa2/Kmt2e/Edn1/Pbx1/Smoc2/Rpl17/Ddx11/Stat5b/Ccpg1/Cul3/Cks2/Sin3a/Nipbl/Cdk5r2/Cul4a/Rps6kb1/Pkd1/Mad2l1/Egf/Cep120	93
GO:0032259	methylation	91/3787	349/23328	1.62755151628646e-06	4.83095912819366e-05	3.37098101014321e-05	Tdrd5/Btg2/Snrpd3/Gsk3a/Etfbkmt/Dnmt3a/Parp1/Prdm16/Nsd1/Trmt10b/Atf7ip/Pih1d1/Camkmt/Mtf2/Pemt/Jarid2/Nsd3/Kmt5b/Bcor/Rnmt/Ilf3/Thumpd3/Kdm4a/Mllt6/Auts2/Arid4b/Tet2/Hdac2/Zc3h13/Trmt10a/Suv39h2/Prmt9/Vcpkmt/Prdm4/Eed/Prdm8/Trmo/Etf1/Cxxc1/Baz2a/Mphosph8/Kmt2a/Kdm1b/Wtap/L3mbtl2/Setmar/Setd5/Rbbp5/Setd7/Grhl2/Nsun5/Trmt12/Gspt1/Pik3ca/Cbll1/Gsk3b/Btg1/Trmt5/Ash2l/Wdr5/Prdm10/Tdrd9/Cmtr1/Tpmt/Prmt5/Mettl25/Tdrkh/Asxl2/Lcmt1/Kmt2e/Tet3/Mettl17/Kmt2c/Setd1b/Pcif1/Eef2kmt/Prmt1/Men1/Snrpb/Prmt7/Rbm15/Arid4a/Kdm3a/Ppm1d/Mettl3/Sirt1/Thada/Ctr9/Kdm4b/Dpy30/Kmt2d	91
GO:1901653	cellular response to peptide	80/3787	299/23328	2.33662402322068e-06	6.66637757039596e-05	4.65171234115822e-05	App/Trp53/Foxo6/Car2/Bcar3/Grb2/Gsk3a/Rarres2/Phip/Parp1/Kat2b/Zbtb7b/Jak2/Rock2/Stxbp4/Insig1/Hdac9/Smpd3/Smarcc1/Cdk5/Sp1/Tbc1d4/Trem2/Prkci/Stat3/Mdm2/Lgmn/Stat1/Akt2/C1qtnf12/Stat6/Chmp5/Cfl1/Ripk2/Rab12/Lpl/Pik3r3/Nucks1/Lpin1/Mzb1/Atp2b1/Bcar1/Sesn3/Rab8a/Prkca/Akt3/Socs3/Gsk3b/Foxo3/C2cd5/Pou4f2/Atp1a3/Pten/Slc9a1/Usf1/Nucb2/Inpp5k/Pkm/Grb10/Wdtc1/Kank1/Kl/Ddx11/Fer/Stat5b/Slc25a33/Adcy8/Prkcz/Ptpn1/Gpam/Pik3r1/Pxn/Rps6kb1/Sirt1/Lpin2/Ybx1/Osbpl8/Agtrap/Ahcyl1/Rangap1	80
GO:0045786	negative regulation of cell cycle	111/3787	451/23328	2.59433044759013e-06	7.30068172774114e-05	5.09432160617699e-05	Gpnmb/Nr2f2/Trp53/Magi2/Brd7/Vash1/Fzd3/Btg2/Skil/Dync1li1/Ctdsp2/Ccnd1/Calr/Notch2/Etaa1/Kat2b/Bub1b/Aven/Mus81/Npr2/Dcun1d3/Ddx39b/Sde2/Apbb1/Tpr/Cdk1/Ints7/Ccp110/Cdk5rap3/Tipin/Mrnip/Cdk5/Epm2a/Wdr6/Ppp1r13b/Cdkn1b/Ppp1r10/Chmp4c/Rps27l/Mdm2/Zw10/Cdc5l/Usp47/Bin1/Psmg2/Zfp207/Pnpt1/Abraxas1/Ctdsp1/Ccar2/Sox2/Wdr76/Cacnb4/Cdkn1a/Ddit3/Plk2/Hexim1/Nek2/Tsg101/Med25/Ing4/Rad9b/Prcc/Fgfr3/Dab2ip/Tnks/Wapl/Ppp2r5b/Prpf19/Zwilch/Tpra1/Btg1/Tom1l2/Pea15a/Rps6ka2/Ppp2r3d/Abl1/Chek2/Pten/Ttk/Blm/Camk2n1/Hexim2/Lcmt1/Rpl26/Bcl2l1/Kmt2e/Rpa2/Dlg1/Rpl24/Zfp36l2/Ern1/Nabp1/Slc25a33/Jade1/Lats2/Mad2l1bp/Uhmk1/Anapc15/Men1/Top2b/Rps6/Cul4a/Miip/Plk5/Tmem67/Foxk1/Pkd1/Mad2l1/Tex14/Plk1	111
GO:0031345	negative regulation of cell projection organization	60/3787	207/23328	2.76148895182189e-06	7.67987437106814e-05	5.35891734501928e-05	Rtn4rl1/Rtn4rl2/Tbc1d30/Sema3f/Gsk3a/Map2/Ctsz/Map4/Itga3/Sema3g/Ube3a/Trak2/Asap1/Ccp110/Map4k4/Wnt3/Pafah1b1/Cdk5/Paqr3/Mdm2/Spg20/Sema6a/Hdac2/Katna1/Ulk2/Cfl1/Tbc1d7/Dtnbp1/Spag9/Sema7a/Lrig2/Evl/Dab1/Ifrd1/Efnb3/Plk2/Thoc2/Xylt1/Ccr5/Gsk3b/Ngef/Kremen1/Rnf6/Rufy3/Pten/Ryk/Rtn4/Rhoa/Rapgef2/Dnm2/Zfp365/Kank1/Dnm3/Lrp4/Slit1/Tchp/Mak/Cyth2/Dpysl3/Arhgap4	60
GO:0070988	demethylation	26/3787	64/23328	2.78900555728356e-06	7.67987437106814e-05	5.35891734501928e-05	Kdm6b/Riox2/Kdm6a/Mmachc/Kdm5a/Kdm4a/Tet2/Jmjd1c/Usp9x/Kdm1b/Hr/Alkbh3/Phf8/Riox1/Kdm8/Tet3/Kdm2a/Fto/Phf2/Kdm5b/Kdm3a/Kdm3b/Kdm5c/Kdm4b/Alkbh5/Por	26
