seqnames	start	end	width	chip.r90w.lfc	chip.r90w.fdr	chip_group	strand	gene	distTSS	peak.id	p21.rhom.lfc	p21.rhom.padj	rna_group
chr1	93634615	93635015	401	-2.611391056	0.004912298	Lost	*	Stk25	907.0	peak.278	-0.032920916511536	0.840397152472061	No Change
chr1	132302109	132302509	401	-1.767695688	0.021936733	Lost	*	Klhdc8a	3683.0	peak.336	0.563636248317696	4.90953735123608e-06	No Change
chr1	75239821	75240221	401	-2.547202209	0.000889193	Lost	*	Dnajb2	3615.0	peak.188	0.303064816690918	0.0276316237366042	No Change
chr1	170211634	170212034	401	-3.216071824	1.49e-05	Lost	*	Uhmk1	3563.0	peak.498	-0.209448012902458	0.159538756839864	No Change
chr1	10228928	10229328	401	-1.799735174	0.00776893	Lost	*	Arfgef1	3542.0	peak.20	-0.121289816121487	0.691930785841243	No Change
chr1	136193564	136193964	401	-1.735109216	0.01483616	Lost	*	Kif21b	62375.0	peak.387	-1.1094593465034	3.74492376115814e-15	Lost
chr1	83345077	83345477	401	-2.048961502	0.002281782	Lost	*	Sphkap	62923.0	peak.224	0.0384753201806001	0.912757881440122	No Change
chr1	52231862	52232262	401	-2.373889061	0.000655195	Lost	*	Gls	1161.0	peak.90	-0.165482028656608	0.104412712433976	No Change
chr1	191978348	191978748	401	-1.655626865	0.01474944	Lost	*	Rd3	1178.0	peak.604	-0.164296294047626	0.112093668553924	No Change
chr1	128160204	128160604	401	-2.184999035	0.002585083	Lost	*	R3hdm1	57080.0	peak.316	-0.170090897527467	0.30934208840972	No Change
chr1	136132707	136133107	401	-2.412800158	0.000402338	Lost	*	Kif21b	1518.0	peak.385	-1.1094593465034	3.74492376115814e-15	Lost
chr1	13372362	13372762	401	-2.457072582	0.001081238	Lost	*	Ncoa2	1521.0	peak.23	-0.078931709843842	0.81565113135622	No Change
chr1	136524845	136525245	401	-2.183059916	0.000264708	Lost	*	Kif14	57110.0	peak.393	-0.0499931435688652	0.829403164659243	No Change
chr1	134413170	134413570	401	-2.935263452	0.000139951	Lost	*	Adipor1	-2086.0	peak.360	-2.39921226792448	5.800214763345339e-92	Lost
chr1	78655575	78655975	401	-1.64696302	0.014832888	Lost	*	Acsl3	-2050.0	peak.211	0.0363084240036546	0.899137221513633	No Change
chr1	132009010	132009410	401	-2.296896426	0.002027589	Lost	*	Elk4	1603.0	peak.334	-0.278090031235765	0.129965274844165	No Change
chr1	86156596	86156996	401	-2.700398104	0.000107407	Lost	*	Armc9	1998.0	peak.238	-0.561040831663445	1.21717333771987e-06	No Change
chr1	56973276	56973676	401	-1.700082874	0.014146787	Lost	*	Satb2	-1618.0	peak.105	0.0551935840863058	0.868921593656703	No Change
chr1	39476904	39477304	401	-2.273652329	0.003390854	Lost	*	Tbc1d8	1651.0	peak.75	-0.134907213814343	0.579177400686782	No Change
chr1	132601028	132601428	401	-2.4625268	0.000855164	Lost	*	Cntn2	-58289.0	peak.341	-0.108895628086873	0.709803832659173	No Change
chr1	59161469	59161869	401	-2.907989327	2.39e-05	Lost	*	Mpp4	1720.0	peak.119	-1.36008553763626	3.51863630550442e-14	Lost
chr1	58394577	58394977	401	-1.84725614	0.018673168	Lost	*	Bzw1	1879.0	peak.107	-0.292095892149424	0.286131853160157	No Change
chr1	156996999	156997399	401	-2.548367769	0.000328553	Lost	*	Ralgps2	-57812.0	peak.450	-0.0966015992294552	0.498126610430511	No Change
chr1	135373230	135373630	401	-2.293574101	0.000251646	Lost	*	Shisa4	1807.0	peak.376	0.01528461311089	0.947489992465877	No Change
chr1	59425196	59425596	401	-2.426412586	0.001094808	Lost	*	Fzd7	-57028.0	peak.122	0.413314044882396	0.0246726844956027	No Change
chr1	134558481	134558881	401	-3.701692161	1.33e-06	Lost	*	Kdm5b	-1490.0	peak.364	-0.20573565350249	0.0700727601996806	No Change
chr1	189628957	189629357	401	-1.640875544	0.020411452	Lost	*	Cenpf	58929.0	peak.585	-0.0850265714594396	0.794081833671492	No Change
chr1	172204423	172204823	401	-2.217992389	0.002636231	Lost	*	Pea15a	2181.0	peak.517	-0.0666356096860333	0.753306082079898	No Change
chr1	151347140	151347540	401	-2.73324091	0.00021743	Lost	*	Ivns1abp	2863.0	peak.416	-0.391690036880987	0.0267497132135127	No Change
chr1	78567427	78567827	401	-2.624210904	6.8e-05	Lost	*	BC035947	-55469.0	peak.210	0.0599229846431994	0.861859575061653	No Change
chr1	65035354	65035754	401	-1.952124621	0.014039147	Lost	*	Akr1cl	-2795.0	peak.145	0.0485123841105731	0.886188319544789	No Change
chr1	172216880	172217280	401	-1.673524414	0.015188728	Lost	*	Casq1	2788.0	peak.518	0.0086213589024654	0.984314367065166	No Change
chr1	69686884	69687284	401	-1.97481648	0.012530279	Lost	*	Ikzf2	-1263.0	peak.161	-0.318127176980533	0.0241352779251521	No Change
chr1	83347972	83348372	401	-1.651196562	0.004233322	Lost	*	Sphkap	60028.0	peak.225	0.0384753201806001	0.912757881440122	No Change
chr1	176870488	176870888	401	-2.937283775	1.4e-05	Lost	*	Sdccag8	56028.0	peak.535	0.0185040437690402	0.963969615886106	No Change
chr1	86525197	86525597	401	-1.881235891	0.012459901	Lost	*	Ptma	-1329.0	peak.241	-0.0429540512340438	0.910068403213556	No Change
chr1	177445453	177445853	401	-3.495329125	1.61e-06	Lost	*	Zbtb18	1358.0	peak.539	-0.128061255440694	0.283741337227244	No Change
chr1	59117452	59117852	401	-2.733079118	2.04e-05	Lost	*	Tmem237	2442.0	peak.118	0.384193599848191	0.0344810215896282	No Change
chr1	136417513	136417913	401	-2.103322875	0.005894846	Lost	*	Ddx59	2442.0	peak.391	0.171231913170644	0.429424570652763	No Change
chr1	119646333	119646733	401	-3.16592755	4.18e-06	Lost	*	Epb41l5	2403.0	peak.299	-1.12193945577369	3.9546094027726e-07	Lost
chr1	180815667	180816067	401	-3.252303656	9.57e-05	Lost	*	H3f3a	-2235.0	peak.557	0.0800421864391148	0.626940519974922	No Change
chr1	34851248	34851648	401	-1.402898175	0.047993806	Lost	*	Plekhb2	1456.0	peak.50	-0.0555872300680739	0.855588501771639	No Change
chr1	136128978	136129378	401	-2.634199899	6.43e-05	Lost	*	Kif21b	-2211.0	peak.384	-1.1094593465034	3.74492376115814e-15	Lost
chr1	4357578	4357978	401	-2.880987382	2.36e-05	Lost	*	Rp1	2536.0	peak.1	-0.618301877698271	1.75151574011708e-13	Lost
chr1	136463429	136463829	401	-2.514107641	0.00026199	Lost	*	Kif14	-4306.0	peak.392	-0.0499931435688652	0.829403164659243	No Change
chr1	191981505	191981905	401	-2.308362894	0.000405886	Lost	*	Rd3	4335.0	peak.605	-0.164296294047626	0.112093668553924	No Change
chr1	37218918	37219318	401	-1.810265798	0.009638521	Lost	*	Cnga3	739.0	peak.62	-0.889180489156041	2.43280377992483e-07	Lost
chr1	43098077	43098477	401	-1.946692117	0.006119598	Lost	*	Tgfbrap1	345.0	peak.80	-0.1343828752946	0.362531292987048	No Change
chr1	4857484	4857884	401	-2.290508147	0.000888092	Lost	*	Tcea1	-354.0	peak.6	0.073057724424597	0.805637795154776	No Change
chr1	74437711	74438111	401	-2.569928867	0.000146538	Lost	*	Cnot9	-68147.0	peak.178	0.0781713659424002	0.653081561419542	No Change
chr1	133238851	133239251	401	-2.947556399	6.74e-05	Lost	*	Plekha6	-7055.0	peak.347	0.0522811480916907	0.836990544562928	No Change
chr1	58972865	58973265	401	-1.589314721	0.022632566	Lost	*	Trak2	365.0	peak.117	0.139432276277454	0.640557026864787	No Change
chr1	84840022	84840422	401	-1.418016064	0.046930277	Lost	*	Fbxo36	381.0	peak.233	-1.3709637160246	3.40028578509433e-08	Lost
chr1	133616964	133617364	401	-2.185869643	0.002294056	Lost	*	Snrpe	-6873.0	peak.348	0.0063283090536373	0.987458407054421	No Change
chr1	39431766	39432166	401	-2.499710131	0.000462405	Lost	*	Tbc1d8	46789.0	peak.68	-0.134907213814343	0.579177400686782	No Change
chr1	172488839	172489239	401	-3.601635847	1.17e-05	Lost	*	Igsf9	6725.0	peak.519	-1.67655524635796	1.49810464125887e-08	Lost
chr1	155564628	155565028	401	-3.433037694	1.37e-06	Lost	*	Acbd6	6706.0	peak.439	0.12135000044961	0.5465048315004	No Change
chr1	66633463	66633863	401	-1.908615496	0.001684118	Lost	*	Rpe	-67168.0	peak.156	-0.194811931731008	0.194445143293785	No Change
chr1	53778483	53778883	401	-2.936755632	9.83e-05	Lost	*	Stk17b	6541.0	peak.96	-0.228854095946052	0.399461523068165	No Change
chr1	165935379	165935779	401	-2.978885186	7.49e-06	Lost	*	Pou2f1	67099.0	peak.478	-0.0369729721985342	0.838307007195165	No Change
chr1	191814770	191815170	401	-1.941562376	0.003262147	Lost	*	Nek2	-6474.0	peak.599	-0.0022209269949603	0.99566448272355	No Change
chr1	150312767	150313167	401	-2.978057019	1.31e-05	Lost	*	Pdc	-6450.0	peak.409	-0.558137227278362	1.82377407895115e-08	No Change
chr1	64804178	64804578	401	-1.519790543	0.01857665	Lost	*	Fzd5	-66627.0	peak.144	0.139397866472362	0.495605557793048	No Change
chr1	180850489	180850889	401	-2.6720083	0.000314886	Lost	*	Sde2	-438.0	peak.559	0.156845066180732	0.287420421937922	No Change
chr1	136279300	136279700	401	-2.01347468	0.007369543	Lost	*	Camsap2	66604.0	peak.389	0.177676546548947	0.3944089884237	No Change
chr1	167008631	167009031	401	-3.126902005	5.8e-06	Lost	*	Fam78b	7414.0	peak.482	0.052403145389477	0.806154345054321	No Change
chr1	54438445	54438845	401	-1.692673077	0.011439129	Lost	*	Gtf3c3	326.0	peak.98	-0.155761617016211	0.250519797499598	No Change
chr1	134567510	134567910	401	-2.276266911	0.000344806	Lost	*	Kdm5b	7539.0	peak.365	-0.20573565350249	0.0700727601996806	No Change
chr1	191726259	191726659	401	-2.664111375	0.00024102	Lost	*	Lpgat1	8070.0	peak.596	0.0245943963404967	0.937025975907176	No Change
chr1	186757144	186757544	401	-3.168276633	0.000388981	Lost	*	Rrp15	-7986.0	peak.572	-0.0433188627021276	0.900875749101904	No Change
chr1	167438227	167438627	401	-2.087359846	0.000950525	Lost	*	Mgst3	-44586.0	peak.488	-0.11008781812227	0.679703582788812	No Change
chr1	118459029	118459429	401	-2.364614638	0.001125292	Lost	*	Clasp1	69773.0	peak.296	-0.206751805786621	0.0932628643664563	No Change
chr1	134086851	134087251	401	-2.857213271	0.000121828	Lost	*	Btg2	-7931.0	peak.356	0.365333834279192	0.0019215898753053	No Change
chr1	150392930	150393330	401	-2.529223899	0.000605384	Lost	*	Tpr	292.0	peak.414	0.14187498710421	0.366513849976762	No Change
chr1	59163483	59163883	401	-2.465610832	0.000346479	Lost	*	Mpp4	-294.0	peak.120	-1.36008553763626	3.51863630550442e-14	Lost
chr1	74848625	74849025	401	-3.625756096	1.62e-06	Lost	*	Cdk5r2	-6109.0	peak.183	-0.301109307814111	0.0773587613714345	No Change
chr1	39433895	39434295	401	-2.451420545	0.000116917	Lost	*	Tbc1d8	44660.0	peak.69	-0.134907213814343	0.579177400686782	No Change
chr1	180438570	180438970	401	-1.977508669	0.003624564	Lost	*	Stum	44697.0	peak.553	-0.02550536561463	0.947504329695948	No Change
chr1	87710875	87711275	401	-3.371739347	2.35e-06	Lost	*	Atg16l1	-45011.0	peak.251	-0.0117324310479592	0.973087995795969	No Change
chr1	93478290	93478690	401	-2.162820537	0.003357733	Lost	*	Hdlbp	311.0	peak.275	0.0428538974222089	0.886125036860348	No Change
chr1	60273851	60274251	401	-2.94800851	4.26e-05	Lost	*	Cyp20a1	-69272.0	peak.127	0.0674497485969975	0.840397152472061	No Change
chr1	134777980	134778380	401	-2.139113724	0.001178682	Lost	*	Syt2	68880.0	peak.366	-0.24378987618563	0.30051502346421	No Change
chr1	162615515	162615915	401	-2.11861495	0.004958971	Lost	*	Vamp4	45200.0	peak.469	0.134214766402746	0.576502162385407	No Change
chr1	89885709	89886109	401	-3.112579564	0.000132251	Lost	*	Gbx2	45270.0	peak.259	0.070130928680235	0.828847331591552	No Change
chr1	167046502	167046902	401	-1.684871907	0.019584063	Lost	*	Fam78b	45285.0	peak.483	0.052403145389477	0.806154345054321	No Change
chr1	191068825	191069225	401	-2.650721042	0.000669427	Lost	*	Nsl1	5994.0	peak.594	-0.350887415513402	0.201106055235879	No Change
chr1	54859860	54860260	401	-3.088818014	6.45e-05	Lost	*	Ankrd44	66327.0	peak.99	0.865656002433967	3.18506215441577e-06	Gained
chr1	135330574	135330974	401	-1.896522928	0.005862981	Lost	*	Lmod1	5967.0	peak.375	-0.303548490769477	0.146467355120664	No Change
chr1	104763353	104763753	401	-1.697369198	0.006852471	Lost	*	Cdh20	-4976.0	peak.286	1.2913055432085	7.487481142961841e-17	Gained
chr1	176043057	176043457	401	-2.916990988	1.84e-05	Lost	*	Rbm8a2	-64143.0	peak.530	-0.0594306129073621	0.865764803306482	No Change
chr1	80208782	80209182	401	-2.539045283	0.000566527	Lost	*	Fam124b	4962.0	peak.213	0.0462105763022082	0.882499447912817	No Change
chr1	171200979	171201379	401	-2.574493707	0.000744564	Lost	*	Pcp4l1	-4911.0	peak.506	-0.721309861382882	8.22860516230001e-05	No Change
chr1	150314399	150314799	401	-2.687078813	8.78e-05	Lost	*	Pdc	-4818.0	peak.410	-0.558137227278362	1.82377407895115e-08	No Change
chr1	133181072	133181472	401	-2.403100223	0.000750554	Lost	*	Ppp1r15b	50129.0	peak.346	0.100553908265929	0.619778453915376	No Change
chr1	64690472	64690872	401	-1.868295024	0.007999985	Lost	*	Ccnyl1	-673.0	peak.143	0.142054042491497	0.420736611580285	No Change
chr1	36476191	36476591	401	-1.840286007	0.017143809	Lost	*	Cnnm4	4771.0	peak.54	0.149014359372594	0.306291161082117	No Change
chr1	80404003	80404403	401	-2.206572235	0.001725098	Lost	*	Cul3	-63723.0	peak.215	-0.234191490413516	0.0866156848796895	No Change
chr1	89504144	89504544	401	-1.504258115	0.039000399	Lost	*	Agap1	49538.0	peak.256	0.0508767267533898	0.870311100158367	No Change
chr1	193433666	193434066	401	-2.064689511	0.001651005	Lost	*	Camk1g	-63568.0	peak.615	-0.921983559268834	0.0339965216126272	No Change
chr1	182413667	182414067	401	-1.566544346	0.027354177	Lost	*	Trp53bp2	4695.0	peak.565	0.0235958512216864	0.94393950416659	No Change
chr1	156302771	156303171	401	-2.441200434	0.000437492	Lost	*	Tdrd5	693.0	peak.447	0.446024194676579	0.0844376267292319	No Change
chr1	170210627	170211027	401	-2.709012968	0.000452371	Lost	*	Uhmk1	4570.0	peak.497	-0.209448012902458	0.159538756839864	No Change
chr1	39474088	39474488	401	-3.264959046	3.89e-06	Lost	*	Tbc1d8	4467.0	peak.74	-0.134907213814343	0.579177400686782	No Change
chr1	74386842	74387242	401	-2.399509912	0.000754123	Lost	*	Ctdsp1	-4467.0	peak.177	0.0196134542653903	0.963969615886106	No Change
chr1	171419517	171419917	401	-2.127853499	0.008080738	Lost	*	Tstd1	684.0	peak.514	-0.0763376993785987	0.767426660588088	No Change
chr1	87574283	87574683	401	-1.81801513	0.018504481	Lost	*	Ngef	-613.0	peak.248	-0.0656026021302032	0.717324142980665	No Change
chr1	188262224	188262624	401	-2.927063988	1.13e-05	Lost	*	Ush2a	-610.0	peak.582	-0.258646901592235	0.292819002915411	No Change
chr1	165454304	165454704	401	-2.937984281	8.6e-05	Lost	*	Dcaf6	5961.0	peak.476	-0.095955325743758	0.713098133207375	No Change
chr1	155973511	155973911	401	-2.414399848	0.000774645	Lost	*	Cep350	-456.0	peak.443	-0.265851648726954	0.0031749134815633	No Change
chr1	131031489	131031889	401	-2.611680568	0.000506444	Lost	*	Mapkapk2	66137.0	peak.327	-1.08961058172577	0.032822813169867	No Change
chr1	34849335	34849735	401	-3.394387774	7.82e-06	Lost	*	Plekhb2	-457.0	peak.49	-0.0555872300680739	0.855588501771639	No Change
chr1	153266801	153267201	401	-2.545232319	0.000414464	Lost	*	Lamc1	65785.0	peak.425	0.0708957013748764	0.737862423510462	No Change
chr1	134420950	134421350	401	-4.234071064	8.23e-07	Lost	*	Adipor1	5694.0	peak.361	-2.39921226792448	5.800214763345339e-92	Lost
chr1	66402636	66403036	401	-2.781525779	5.6e-05	Lost	*	Unc80	-65531.0	peak.155	0.54179285373881	0.0082287080261623	No Change
chr1	86070087	86070487	401	-2.67133396	0.000790111	Lost	*	Psmd1	5668.0	peak.236	-0.0438349347147404	0.878149209094506	No Change
chr1	165997457	165997857	401	-1.79881829	0.006204031	Lost	*	Pou2f1	5021.0	peak.479	-0.0369729721985342	0.838307007195165	No Change
chr1	86576742	86577142	401	-3.467355029	7.73e-06	Lost	*	Pde6d	5605.0	peak.246	-0.0689184538193473	0.838242240781429	No Change
chr1	126765340	126765740	401	-2.38402651	0.000697305	Lost	*	Nckap5	65092.0	peak.312	0.356509409676328	0.0132952356206939	No Change
chr1	93300220	93300620	401	-2.288973709	0.001777605	Lost	*	Mterf4	5495.0	peak.273	-0.0596786681211095	0.859021908291522	No Change
chr1	93760153	93760553	401	-3.605223222	9.81e-06	Lost	*	Atg4b	5448.0	peak.282	-0.0796764360910835	0.766465027271669	No Change
chr1	193173286	193173686	401	-1.989922758	0.004834637	Lost	*	A130010J15Rik	5440.0	peak.612	-0.298760302381577	0.172122138899493	No Change
chr1	177322819	177323219	401	-2.128333655	0.009765238	Lost	*	Akt3	-64816.0	peak.538	-0.0400133140183846	0.901436437014834	No Change
chr1	52435735	52436135	401	-2.190132363	0.000930275	Lost	*	Nab1	64744.0	peak.92	0.476663196655348	0.127717709666997	No Change
chr1	4802426	4802826	401	-1.833859201	0.005216346	Lost	*	Lypla1	-5197.0	peak.5	0.0858388072127314	0.788342660174941	No Change
chr1	161877003	161877403	401	-2.362811994	0.000696687	Lost	*	Suco	-521.0	peak.463	0.0335993072206588	0.934488957486612	No Change
chr1	188030072	188030472	401	-2.545548602	0.00081069	Lost	*	Esrrg	32445.0	peak.578	0.0568531668541771	0.868174475310183	No Change
chr1	176845386	176845786	401	-2.371156042	0.000948494	Lost	*	Sdccag8	30926.0	peak.534	0.0185040437690402	0.963969615886106	No Change
chr1	191977136	191977536	401	-1.983927846	0.00351701	Lost	*	Rd3	-34.0	peak.603	-0.164296294047626	0.112093668553924	No Change
chr1	93731831	93732231	401	-3.071119745	3.28e-06	Lost	*	Thap4	22749.0	peak.281	-0.307453690391539	0.0226934888449838	No Change
chr1	52330545	52330945	401	-2.222759842	0.001702424	Lost	*	Gls	-97522.0	peak.91	-0.165482028656608	0.104412712433976	No Change
chr1	34001143	34001543	401	-1.297914062	0.046170284	Lost	*	Dst	93118.0	peak.42	0.426699363978127	6.41629936255237e-06	No Change
chr1	132721272	132721672	401	-2.562778363	0.000301132	Lost	*	Nfasc	20285.0	peak.342	-0.0826671033032799	0.804270779294633	No Change
chr1	119621476	119621876	401	-2.085089109	0.002421869	Lost	*	Epb41l5	27260.0	peak.298	-1.12193945577369	3.9546094027726e-07	Lost
chr1	163403520	163403920	401	-1.735802066	0.018611925	Lost	*	Gorab	-51.0	peak.471	0.282254402135925	0.0836128745833816	No Change
chr1	143766664	143767064	401	-2.605891411	0.000679794	Lost	*	Glrx2	27307.0	peak.407	-0.166220697162904	0.0960544016169695	No Change
chr1	118482437	118482837	401	-3.056613945	5.45e-05	Lost	*	Clasp1	93181.0	peak.297	-0.206751805786621	0.0932628643664563	No Change
chr1	52150020	52150420	401	-2.231831769	0.002097802	Lost	*	Stat1	30596.0	peak.89	0.0510638472017932	0.887645613376197	No Change
chr1	163957019	163957419	401	-1.750530841	0.022097122	Lost	*	Scyl3	27454.0	peak.472	0.0151896488197623	0.972457043073618	No Change
chr1	164307254	164307654	401	-2.907626903	0.003765545	Lost	*	Blzf1	30.0	peak.474	0.0799528335298113	0.615483470030269	No Change
chr1	58586214	58586614	401	-2.399270832	0.002086024	Lost	*	Ndufb3	30.0	peak.108	-0.210606476293518	0.208898861452201	No Change
chr1	75405543	75405943	401	-2.333852174	0.000946979	Lost	*	Gmppa	-30200.0	peak.190	0.155429721167827	0.469677098686954	No Change
chr1	135615703	135616103	401	-3.011304247	4.2e-05	Lost	*	Nav1	-30198.0	peak.379	-0.131469124730007	0.425783454457872	No Change
chr1	120247458	120247858	401	-2.166049802	0.002012886	Lost	*	Steap3	23424.0	peak.304	0.18863163475146	0.407973302554713	No Change
chr1	4383639	4384039	401	-2.672173187	0.000136601	Lost	*	Rp1	-23525.0	peak.4	-0.618301877698271	1.75151574011708e-13	Lost
chr1	37997113	37997513	401	-2.337882425	0.000970825	Lost	*	Txndc9	2.0	peak.64	0.0096828218443487	0.966504957540667	No Change
chr1	97638194	97638594	401	-2.908869304	0.000130164	Lost	*	D1Ertd622e	23680.0	peak.284	-0.899830241172385	7.97013432953717e-13	Lost
chr1	9944026	9944426	401	-1.914940338	0.005743585	Lost	*	Tcf24	23706.0	peak.14	0.579339820770206	0.04332340081001	No Change
chr1	181987243	181987643	401	-2.53822798	0.000213499	Lost	*	Enah	32218.0	peak.564	-0.0983844245891116	0.415602082077517	No Change
chr1	4970580	4970980	401	-2.808380381	3.07e-05	Lost	*	Rgs20	99505.0	peak.9	-2.5021433648633	5.47433414627323e-47	Lost
chr1	59207886	59208286	401	-3.62137529	3.43e-06	Lost	*	Als2	29145.0	peak.121	0.0012170231264458	0.99940650534315	No Change
chr1	13494995	13495395	401	-2.486261766	0.000390003	Lost	*	Tram1	94715.0	peak.24	0.0547938615582509	0.879791408371324	No Change
chr1	58880791	58881191	401	-1.573414477	0.016678729	Lost	*	Trak2	92439.0	peak.114	0.139432276277454	0.640557026864787	No Change
chr1	10008981	10009381	401	-2.323474738	0.000621165	Lost	*	Ppp1r42	-45.0	peak.16	-1.73892606890434	4.45665346950117e-19	Lost
chr1	55052525	55052925	401	-3.071194755	0.000282377	Lost	*	Coq10b	-45.0	peak.101	-0.155247574961722	0.473158657759301	No Change
