label	seqnames	start	end	width	strand
wt_olap_583	chr2	180267310	180267710	401	*
wt_olap_584	chr2	180457256	180457656	401	*
wt_olap_585	chr2	180460741	180461141	401	*
wt_olap_586	chr2	180483124	180483524	401	*
wt_olap_587	chr2	180508426	180508826	401	*
wt_olap_588	chr2	180531953	180532353	401	*
wt_olap_589	chr2	180825459	180825859	401	*
wt_olap_590	chr2	181524017	181524417	401	*
wt_olap_591	chr2	181578785	181579185	401	*
wt_olap_592	chr2	181580498	181580898	401	*
wt_olap_593	chr2	181766605	181767005	401	*
wt_olap_594	chr2	181840600	181841000	401	*
wt_olap_595	chr2	181850673	181851073	401	*
wt_olap_596	chr2	181864096	181864496	401	*
wt_olap_597	chr3	5450431	5450831	401	*
wt_olap_598	chr3	5576045	5576445	401	*
wt_olap_599	chr3	8923680	8924080	401	*
wt_olap_600	chr3	8964286	8964686	401	*
wt_olap_601	chr3	9024168	9024568	401	*
wt_olap_602	chr3	9271637	9272037	401	*
wt_olap_603	chr3	10243431	10243831	401	*
wt_olap_604	chr3	10301008	10301408	401	*
wt_olap_605	chr3	10304436	10304836	401	*
wt_olap_606	chr3	15205829	15206229	401	*
wt_olap_607	chr3	17324819	17325219	401	*
wt_olap_608	chr3	17406558	17406958	401	*
wt_olap_609	chr3	17591486	17591886	401	*
wt_olap_610	chr3	17790348	17790748	401	*
wt_olap_611	chr3	17793693	17794093	401	*
wt_olap_612	chr3	17798484	17798884	401	*
wt_olap_613	chr3	18631569	18631969	401	*
wt_olap_614	chr3	19150726	19151126	401	*
wt_olap_615	chr3	19206535	19206935	401	*
wt_olap_616	chr3	19214512	19214912	401	*
wt_olap_617	chr3	20000746	20001146	401	*
wt_olap_618	chr3	20035094	20035494	401	*
wt_olap_619	chr3	21034634	21035034	401	*
wt_olap_620	chr3	21464364	21464764	401	*
wt_olap_621	chr3	21494946	21495346	401	*
wt_olap_622	chr3	21945613	21946013	401	*
wt_olap_623	chr3	22056682	22057082	401	*
wt_olap_624	chr3	27153725	27154125	401	*
wt_olap_625	chr3	30745985	30746385	401	*
wt_olap_626	chr3	30748339	30748739	401	*
wt_olap_627	chr3	30808713	30809113	401	*
wt_olap_628	chr3	31123554	31123954	401	*
wt_olap_629	chr3	31926346	31926746	401	*
wt_olap_630	chr3	32131294	32131694	401	*
wt_olap_631	chr3	32398951	32399351	401	*
wt_olap_632	chr3	32405701	32406101	401	*
wt_olap_633	chr3	32708368	32708768	401	*
wt_olap_634	chr3	32903476	32903876	401	*
wt_olap_635	chr3	32985124	32985524	401	*
wt_olap_636	chr3	33043812	33044212	401	*
wt_olap_637	chr3	33116401	33116801	401	*
wt_olap_638	chr3	33126153	33126553	401	*
wt_olap_639	chr3	33136491	33136891	401	*
wt_olap_640	chr3	33141634	33142034	401	*
wt_olap_641	chr3	33799524	33799924	401	*
wt_olap_642	chr3	35745335	35745735	401	*
wt_olap_643	chr3	35752905	35753305	401	*
wt_olap_644	chr3	36618173	36618573	401	*
wt_olap_645	chr3	37352081	37352481	401	*
wt_olap_646	chr3	37365038	37365438	401	*
wt_olap_647	chr3	37551476	37551876	401	*
wt_olap_648	chr3	40745931	40746331	401	*
wt_olap_649	chr3	41047817	41048217	401	*
wt_olap_650	chr3	41570630	41571030	401	*
wt_olap_651	chr3	51383422	51383822	401	*
wt_olap_652	chr3	51386684	51387084	401	*
wt_olap_653	chr3	51396326	51396726	401	*
wt_olap_654	chr3	51486814	51487214	401	*
wt_olap_655	chr3	51908448	51908848	401	*
wt_olap_656	chr3	52520350	52520750	401	*
wt_olap_657	chr3	54802598	54802998	401	*
wt_olap_658	chr3	55106284	55106684	401	*
wt_olap_659	chr3	55226930	55227330	401	*
wt_olap_660	chr3	55351460	55351860	401	*
wt_olap_661	chr3	55527581	55527981	401	*
wt_olap_662	chr3	55755953	55756353	401	*
wt_olap_663	chr3	55779946	55780346	401	*
wt_olap_664	chr3	55782207	55782607	401	*
wt_olap_665	chr3	55784144	55784544	401	*
wt_olap_666	chr3	55788604	55789004	401	*
wt_olap_667	chr3	55822230	55822630	401	*
wt_olap_668	chr3	55873195	55873595	401	*
wt_olap_669	chr3	58621117	58621517	401	*
wt_olap_670	chr3	60502141	60502541	401	*
wt_olap_671	chr3	60531105	60531505	401	*
wt_olap_672	chr3	62066592	62066992	401	*
wt_olap_673	chr3	62106236	62106636	401	*
wt_olap_674	chr3	62341778	62342178	401	*
wt_olap_675	chr3	63964560	63964960	401	*
wt_olap_676	chr3	64039869	64040269	401	*
wt_olap_677	chr3	65203376	65203776	401	*
wt_olap_678	chr3	65205776	65206176	401	*
wt_olap_679	chr3	65611542	65611942	401	*
wt_olap_680	chr3	65958745	65959145	401	*
wt_olap_681	chr3	67481847	67482247	401	*
wt_olap_682	chr3	68936109	68936509	401	*
wt_olap_683	chr3	74787752	74788152	401	*
wt_olap_684	chr3	75556764	75557164	401	*
wt_olap_685	chr3	75952714	75953114	401	*
wt_olap_686	chr3	79628669	79629069	401	*
wt_olap_687	chr3	83632945	83633345	401	*
wt_olap_688	chr3	84220810	84221210	401	*
wt_olap_689	chr3	84232357	84232757	401	*
wt_olap_690	chr3	84259447	84259847	401	*
wt_olap_691	chr3	85523485	85523885	401	*
wt_olap_692	chr3	85656726	85657126	401	*
wt_olap_693	chr3	85673823	85674223	401	*
wt_olap_694	chr3	85678797	85679197	401	*
wt_olap_695	chr3	85681162	85681562	401	*
wt_olap_696	chr3	85885881	85886281	401	*
wt_olap_697	chr3	87110566	87110966	401	*
wt_olap_698	chr3	87112296	87112696	401	*
wt_olap_699	chr3	87885659	87886059	401	*
wt_olap_700	chr3	88145300	88145700	401	*
wt_olap_701	chr3	88147834	88148234	401	*
wt_olap_702	chr3	88296757	88297157	401	*
wt_olap_703	chr3	88587276	88587676	401	*
wt_olap_704	chr3	88622259	88622659	401	*
wt_olap_705	chr3	89101774	89102174	401	*
wt_olap_706	chr3	89145574	89145974	401	*
wt_olap_707	chr3	89384715	89385115	401	*
wt_olap_708	chr3	89411759	89412159	401	*
wt_olap_709	chr3	90077780	90078180	401	*
wt_olap_710	chr3	90292758	90293158	401	*
wt_olap_711	chr3	94483008	94483408	401	*
wt_olap_712	chr3	95015486	95015886	401	*
wt_olap_713	chr3	95106783	95107183	401	*
wt_olap_714	chr3	95133820	95134220	401	*
wt_olap_715	chr3	95928971	95929371	401	*
wt_olap_716	chr3	95933102	95933502	401	*
wt_olap_717	chr3	95959758	95960158	401	*
wt_olap_718	chr3	95997957	95998357	401	*
wt_olap_719	chr3	96091978	96092378	401	*
wt_olap_720	chr3	96094045	96094445	401	*
wt_olap_721	chr3	96528988	96529388	401	*
wt_olap_722	chr3	96629713	96630113	401	*
wt_olap_723	chr3	96695202	96695602	401	*
wt_olap_724	chr3	96698985	96699385	401	*
wt_olap_725	chr3	97547193	97547593	401	*
wt_olap_726	chr3	97764225	97764625	401	*
wt_olap_727	chr3	97911098	97911498	401	*
wt_olap_728	chr3	97914552	97914952	401	*
wt_olap_729	chr3	98045581	98045981	401	*
wt_olap_730	chr3	98077882	98078282	401	*
wt_olap_731	chr3	98203372	98203772	401	*
wt_olap_732	chr3	100496108	100496508	401	*
wt_olap_733	chr3	101588351	101588751	401	*
wt_olap_734	chr3	101607001	101607401	401	*
wt_olap_735	chr3	103672685	103673085	401	*
wt_olap_736	chr3	104017903	104018303	401	*
wt_olap_737	chr3	104577516	104577916	401	*
wt_olap_738	chr3	104637722	104638122	401	*
wt_olap_739	chr3	104667520	104667920	401	*
wt_olap_740	chr3	104674542	104674942	401	*
wt_olap_741	chr3	104694012	104694412	401	*
wt_olap_742	chr3	104773303	104773703	401	*
wt_olap_743	chr3	105072557	105072957	401	*
wt_olap_744	chr3	105695993	105696393	401	*
wt_olap_745	chr3	105699156	105699556	401	*
wt_olap_746	chr3	106721372	106721772	401	*
wt_olap_747	chr3	107333000	107333400	401	*
wt_olap_748	chr3	107637443	107637843	401	*
wt_olap_749	chr3	107680952	107681352	401	*
wt_olap_750	chr3	107694879	107695279	401	*
wt_olap_751	chr3	108092721	108093121	401	*
wt_olap_752	chr3	108094110	108094510	401	*
wt_olap_753	chr3	108363777	108364177	401	*
wt_olap_754	chr3	108593541	108593941	401	*
wt_olap_755	chr3	108711274	108711674	401	*
wt_olap_756	chr3	108955725	108956125	401	*
wt_olap_757	chr3	113601756	113602156	401	*
wt_olap_758	chr3	113630027	113630427	401	*
wt_olap_759	chr3	116370711	116371111	401	*
wt_olap_760	chr3	117159354	117159754	401	*
wt_olap_761	chr3	121291878	121292278	401	*
wt_olap_762	chr3	121349512	121349912	401	*
wt_olap_763	chr3	122044196	122044596	401	*
wt_olap_764	chr3	122134395	122134795	401	*
wt_olap_765	chr3	122202477	122202877	401	*
wt_olap_766	chr3	122277994	122278394	401	*
wt_olap_767	chr3	122969700	122970100	401	*
wt_olap_768	chr3	126574648	126575048	401	*
wt_olap_769	chr3	126598054	126598454	401	*
wt_olap_770	chr3	126634140	126634540	401	*
wt_olap_771	chr3	126643433	126643833	401	*
wt_olap_772	chr3	126749581	126749981	401	*
wt_olap_773	chr3	126769730	126770130	401	*
wt_olap_774	chr3	127108983	127109383	401	*
wt_olap_775	chr3	127162431	127162831	401	*
wt_olap_776	chr3	127627296	127627696	401	*
wt_olap_777	chr3	128230330	128230730	401	*
wt_olap_778	chr3	129548812	129549212	401	*
wt_olap_779	chr3	129649578	129649978	401	*
wt_olap_780	chr3	129803916	129804316	401	*
wt_olap_781	chr3	130157554	130157954	401	*
wt_olap_782	chr3	130709463	130709863	401	*
wt_olap_783	chr3	131270381	131270781	401	*
wt_olap_784	chr3	133027019	133027419	401	*
wt_olap_785	chr3	133335211	133335611	401	*
wt_olap_786	chr3	133338758	133339158	401	*
wt_olap_787	chr3	133617038	133617438	401	*
wt_olap_788	chr3	133876400	133876800	401	*
wt_olap_789	chr3	134296049	134296449	401	*
wt_olap_790	chr3	135281024	135281424	401	*
wt_olap_791	chr3	135687600	135688000	401	*
wt_olap_792	chr3	138779123	138779523	401	*
wt_olap_793	chr3	138813269	138813669	401	*
wt_olap_794	chr3	138840570	138840970	401	*
wt_olap_795	chr3	141461652	141462052	401	*
wt_olap_796	chr3	142726569	142726969	401	*
wt_olap_797	chr3	144768468	144768868	401	*
wt_olap_798	chr3	145923889	145924289	401	*
wt_olap_799	chr3	146039349	146039749	401	*
wt_olap_800	chr3	146386886	146387286	401	*
wt_olap_801	chr3	146392928	146393328	401	*
wt_olap_802	chr3	146494996	146495396	401	*
wt_olap_803	chr3	146521312	146521712	401	*
wt_olap_804	chr3	147967293	147967693	401	*
wt_olap_805	chr3	152348175	152348575	401	*
wt_olap_806	chr3	152351450	152351850	401	*
wt_olap_807	chr3	152353200	152353600	401	*
wt_olap_808	chr3	152981983	152982383	401	*
wt_olap_809	chr3	153084773	153085173	401	*
wt_olap_810	chr3	153089377	153089777	401	*
wt_olap_811	chr3	154172085	154172485	401	*
wt_olap_812	chr3	158057613	158058013	401	*
wt_olap_813	chr4	6034747	6035147	401	*
wt_olap_814	chr4	8423474	8423874	401	*
wt_olap_815	chr4	8648346	8648746	401	*
wt_olap_816	chr4	8840057	8840457	401	*
wt_olap_817	chr4	8847734	8848134	401	*
wt_olap_818	chr4	11001848	11002248	401	*
wt_olap_819	chr4	11006075	11006475	401	*
wt_olap_820	chr4	11485693	11486093	401	*
wt_olap_821	chr4	11579352	11579752	401	*
wt_olap_822	chr4	11714865	11715265	401	*
wt_olap_823	chr4	12085088	12085488	401	*
wt_olap_824	chr4	15902829	15903229	401	*
wt_olap_825	chr4	19280592	19280992	401	*
wt_olap_826	chr4	20240412	20240812	401	*
wt_olap_827	chr4	24556096	24556496	401	*
wt_olap_828	chr4	31121639	31122039	401	*
wt_olap_829	chr4	31853089	31853489	401	*
wt_olap_830	chr4	32413129	32413529	401	*
wt_olap_831	chr4	33030574	33030974	401	*
wt_olap_832	chr4	33047623	33048023	401	*
wt_olap_833	chr4	33072483	33072883	401	*
wt_olap_834	chr4	33951638	33952038	401	*
wt_olap_835	chr4	34771789	34772189	401	*
wt_olap_836	chr4	34785628	34786028	401	*
wt_olap_837	chr4	40156570	40156970	401	*
wt_olap_838	chr4	40815784	40816184	401	*
wt_olap_839	chr4	40848254	40848654	401	*
wt_olap_840	chr4	40853061	40853461	401	*
wt_olap_841	chr4	41314767	41315167	401	*
wt_olap_842	chr4	41348872	41349272	401	*
wt_olap_843	chr4	41569457	41569857	401	*
wt_olap_844	chr4	41619230	41619630	401	*
wt_olap_845	chr4	41634621	41635021	401	*
wt_olap_846	chr4	43000489	43000889	401	*
wt_olap_847	chr4	43031297	43031697	401	*
wt_olap_848	chr4	43060324	43060724	401	*
wt_olap_849	chr4	43068266	43068666	401	*
wt_olap_850	chr4	43082193	43082593	401	*
wt_olap_851	chr4	43493031	43493431	401	*
wt_olap_852	chr4	43656504	43656904	401	*
wt_olap_853	chr4	44028488	44028888	401	*
wt_olap_854	chr4	44187385	44187785	401	*
wt_olap_855	chr4	44576719	44577119	401	*
wt_olap_856	chr4	44756035	44756435	401	*
wt_olap_857	chr4	44805121	44805521	401	*
wt_olap_858	chr4	44807329	44807729	401	*
wt_olap_859	chr4	45012445	45012845	401	*
wt_olap_860	chr4	45203668	45204068	401	*
wt_olap_861	chr4	45540434	45540834	401	*
wt_olap_862	chr4	45605115	45605515	401	*
wt_olap_863	chr4	45940416	45940816	401	*
wt_olap_864	chr4	45967461	45967861	401	*
wt_olap_865	chr4	45973492	45973892	401	*
wt_olap_866	chr4	46766218	46766618	401	*
wt_olap_867	chr4	47474226	47474626	401	*
wt_olap_868	chr4	49583929	49584329	401	*
wt_olap_869	chr4	53430395	53430795	401	*
wt_olap_870	chr4	53473835	53474235	401	*
wt_olap_871	chr4	53475747	53476147	401	*
wt_olap_872	chr4	53495546	53495946	401	*
wt_olap_873	chr4	53633678	53634078	401	*
wt_olap_874	chr4	53776050	53776450	401	*
wt_olap_875	chr4	54601628	54602028	401	*
wt_olap_876	chr4	55005509	55005909	401	*
wt_olap_877	chr4	55216133	55216533	401	*
wt_olap_878	chr4	59069265	59069665	401	*
wt_olap_879	chr4	59668017	59668417	401	*
wt_olap_880	chr4	59677296	59677696	401	*
wt_olap_881	chr4	62289283	62289683	401	*
wt_olap_882	chr4	62468766	62469166	401	*
wt_olap_883	chr4	62470419	62470819	401	*
wt_olap_884	chr4	63124950	63125350	401	*
wt_olap_885	chr4	63389072	63389472	401	*
wt_olap_886	chr4	63473404	63473804	401	*
wt_olap_887	chr4	63490051	63490451	401	*
wt_olap_888	chr4	63501114	63501514	401	*
wt_olap_889	chr4	72197545	72197945	401	*
wt_olap_890	chr4	72381197	72381597	401	*
wt_olap_891	chr4	74242179	74242579	401	*
wt_olap_892	chr4	74257694	74258094	401	*
wt_olap_893	chr4	75237387	75237787	401	*
wt_olap_894	chr4	80906738	80907138	401	*
wt_olap_895	chr4	81423599	81423999	401	*
wt_olap_896	chr4	82891643	82892043	401	*
wt_olap_897	chr4	83146452	83146852	401	*
wt_olap_898	chr4	83285076	83285476	401	*
wt_olap_899	chr4	83334216	83334616	401	*
wt_olap_900	chr4	83524623	83525023	401	*
wt_olap_901	chr4	83775124	83775524	401	*
wt_olap_902	chr4	84448895	84449295	401	*
wt_olap_903	chr4	84969503	84969903	401	*
wt_olap_904	chr4	85006799	85007199	401	*
wt_olap_905	chr4	85306353	85306753	401	*
wt_olap_906	chr4	85319081	85319481	401	*
wt_olap_907	chr4	85322004	85322404	401	*
wt_olap_908	chr4	85352436	85352836	401	*
wt_olap_909	chr4	86564664	86565064	401	*
wt_olap_910	chr4	86851047	86851447	401	*
wt_olap_911	chr4	86867062	86867462	401	*
wt_olap_912	chr4	88034188	88034588	401	*
wt_olap_913	chr4	91334697	91335097	401	*
wt_olap_914	chr4	95962860	95963260	401	*
wt_olap_915	chr4	95967959	95968359	401	*
wt_olap_916	chr4	98938562	98938962	401	*
wt_olap_917	chr4	99044260	99044660	401	*
wt_olap_918	chr4	99193669	99194069	401	*
wt_olap_919	chr4	99199928	99200328	401	*
wt_olap_920	chr4	99206329	99206729	401	*
wt_olap_921	chr4	99219167	99219567	401	*
wt_olap_922	chr4	99983624	99984024	401	*
wt_olap_923	chr4	100372537	100372937	401	*
wt_olap_924	chr4	101069732	101070132	401	*
wt_olap_925	chr4	101550899	101551299	401	*
wt_olap_926	chr4	101647198	101647598	401	*
wt_olap_927	chr4	102005584	102005984	401	*
wt_olap_928	chr4	102560697	102561097	401	*
wt_olap_929	chr4	102771961	102772361	401	*
wt_olap_930	chr4	102773819	102774219	401	*
wt_olap_931	chr4	103113558	103113958	401	*
wt_olap_932	chr4	104465176	104465576	401	*
wt_olap_933	chr4	105334211	105334611	401	*
wt_olap_934	chr4	106826131	106826531	401	*
wt_olap_935	chr4	106910135	106910535	401	*
wt_olap_936	chr4	106989851	106990251	401	*
wt_olap_937	chr4	107128286	107128686	401	*
wt_olap_938	chr4	107133237	107133637	401	*
wt_olap_939	chr4	107278151	107278551	401	*
wt_olap_940	chr4	107463720	107464120	401	*
wt_olap_941	chr4	107743626	107744026	401	*
wt_olap_942	chr4	107866322	107866722	401	*
wt_olap_943	chr4	107968176	107968576	401	*
wt_olap_944	chr4	107987676	107988076	401	*
wt_olap_945	chr4	107990860	107991260	401	*
wt_olap_946	chr4	108071284	108071684	401	*
wt_olap_947	chr4	108179792	108180192	401	*
wt_olap_948	chr4	109820152	109820552	401	*
wt_olap_949	chr4	115853706	115854106	401	*
wt_olap_950	chr4	115855904	115856304	401	*
wt_olap_951	chr4	115969587	115969987	401	*
wt_olap_952	chr4	116033319	116033719	401	*
wt_olap_953	chr4	116053620	116054020	401	*
wt_olap_954	chr4	116074872	116075272	401	*
wt_olap_955	chr4	116123578	116123978	401	*
wt_olap_956	chr4	116406686	116407086	401	*
wt_olap_957	chr4	116708229	116708629	401	*
wt_olap_958	chr4	117042277	117042677	401	*
wt_olap_959	chr4	117633792	117634192	401	*
wt_olap_960	chr4	117637039	117637439	401	*
wt_olap_961	chr4	117640516	117640916	401	*
wt_olap_962	chr4	117661102	117661502	401	*
wt_olap_963	chr4	117813799	117814199	401	*
wt_olap_964	chr4	117823937	117824337	401	*
wt_olap_965	chr4	117829973	117830373	401	*
wt_olap_966	chr4	117871194	117871594	401	*
wt_olap_967	chr4	117872671	117873071	401	*
wt_olap_968	chr4	118029091	118029491	401	*
wt_olap_969	chr4	118083233	118083633	401	*
wt_olap_970	chr4	118127761	118128161	401	*
wt_olap_971	chr4	118381833	118382233	401	*
wt_olap_972	chr4	119011289	119011689	401	*
wt_olap_973	chr4	119112218	119112618	401	*
wt_olap_974	chr4	119223539	119223939	401	*
wt_olap_975	chr4	119232560	119232960	401	*
wt_olap_976	chr4	119294418	119294818	401	*
wt_olap_977	chr4	119370799	119371199	401	*
wt_olap_978	chr4	120316716	120317116	401	*
wt_olap_979	chr4	120671067	120671467	401	*
wt_olap_980	chr4	120992325	120992725	401	*
wt_olap_981	chr4	122834876	122835276	401	*
wt_olap_982	chr4	123081875	123082275	401	*
wt_olap_983	chr4	123136900	123137300	401	*
wt_olap_984	chr4	123162469	123162869	401	*
wt_olap_985	chr4	123651477	123651877	401	*
wt_olap_986	chr4	124906222	124906622	401	*
wt_olap_987	chr4	125658380	125658780	401	*
wt_olap_988	chr4	125949694	125950094	401	*
wt_olap_989	chr4	126108310	126108710	401	*
wt_olap_990	chr4	126636048	126636448	401	*
wt_olap_991	chr4	126968090	126968490	401	*
wt_olap_992	chr4	128378913	128379313	401	*
wt_olap_993	chr4	128643374	128643774	401	*
wt_olap_994	chr4	128721229	128721629	401	*
wt_olap_995	chr4	128728275	128728675	401	*
wt_olap_996	chr4	128737397	128737797	401	*
wt_olap_997	chr4	129060943	129061343	401	*
wt_olap_998	chr4	129461319	129461719	401	*
wt_olap_999	chr4	129496203	129496603	401	*
wt_olap_1000	chr4	129781913	129782313	401	*
wt_olap_1001	chr4	129798594	129798994	401	*
wt_olap_1002	chr4	129826987	129827387	401	*
wt_olap_1003	chr4	130803579	130803979	401	*
wt_olap_1004	chr4	131010360	131010760	401	*
wt_olap_1005	chr4	131060676	131061076	401	*
wt_olap_1006	chr4	131236474	131236874	401	*
wt_olap_1007	chr4	131756065	131756465	401	*
wt_olap_1008	chr4	131853629	131854029	401	*
wt_olap_1009	chr4	131890357	131890757	401	*
wt_olap_1010	chr4	131924457	131924857	401	*
wt_olap_1011	chr4	131998657	131999057	401	*
wt_olap_1012	chr4	132005562	132005962	401	*
wt_olap_1013	chr4	132035132	132035532	401	*
wt_olap_1014	chr4	132051315	132051715	401	*
wt_olap_1015	chr4	132057342	132057742	401	*
wt_olap_1016	chr4	132063518	132063918	401	*
wt_olap_1017	chr4	132203863	132204263	401	*
wt_olap_1018	chr4	132269783	132270183	401	*
wt_olap_1019	chr4	132633528	132633928	401	*
wt_olap_1020	chr4	132683269	132683669	401	*
wt_olap_1021	chr4	132689498	132689898	401	*
wt_olap_1022	chr4	133051440	133051840	401	*
wt_olap_1023	chr4	133333261	133333661	401	*
wt_olap_1024	chr4	133431466	133431866	401	*
wt_olap_1025	chr4	133443447	133443847	401	*
wt_olap_1026	chr4	133970129	133970529	401	*
wt_olap_1027	chr4	133971629	133972029	401	*
wt_olap_1028	chr4	134016791	134017191	401	*
wt_olap_1029	chr4	134102636	134103036	401	*
wt_olap_1030	chr4	134219055	134219455	401	*
wt_olap_1031	chr4	134384047	134384447	401	*
wt_olap_1032	chr4	134396078	134396478	401	*
wt_olap_1033	chr4	134614754	134615154	401	*
wt_olap_1034	chr4	135254747	135255147	401	*
wt_olap_1035	chr4	135993874	135994274	401	*
wt_olap_1036	chr4	136622373	136622773	401	*
wt_olap_1037	chr4	136904645	136905045	401	*
wt_olap_1038	chr4	137766348	137766748	401	*
wt_olap_1039	chr4	137902364	137902764	401	*
wt_olap_1040	chr4	138101856	138102256	401	*
wt_olap_1041	chr4	138330210	138330610	401	*
wt_olap_1042	chr4	138819166	138819566	401	*
wt_olap_1043	chr4	139446177	139446577	401	*
wt_olap_1044	chr4	139762028	139762428	401	*
wt_olap_1045	chr4	140131576	140131976	401	*
wt_olap_1046	chr4	140649243	140649643	401	*
wt_olap_1047	chr4	140881742	140882142	401	*
wt_olap_1048	chr4	140957563	140957963	401	*
wt_olap_1049	chr4	141053513	141053913	401	*
wt_olap_1050	chr4	141211638	141212038	401	*
wt_olap_1051	chr4	141686003	141686403	401	*
wt_olap_1052	chr4	141705412	141705812	401	*
wt_olap_1053	chr4	142246714	142247114	401	*
wt_olap_1054	chr4	143412393	143412793	401	*
wt_olap_1055	chr4	144891691	144892091	401	*
wt_olap_1056	chr4	145008420	145008820	401	*
wt_olap_1057	chr4	148104126	148104526	401	*
wt_olap_1058	chr4	148140201	148140601	401	*
wt_olap_1059	chr4	148171316	148171716	401	*
wt_olap_1060	chr4	148417187	148417587	401	*
wt_olap_1061	chr4	148493579	148493979	401	*
wt_olap_1062	chr4	148790671	148791071	401	*
wt_olap_1063	chr4	148799874	148800274	401	*
wt_olap_1064	chr4	148807456	148807856	401	*
wt_olap_1065	chr4	148844925	148845325	401	*
wt_olap_1066	chr4	148846566	148846966	401	*
wt_olap_1067	chr4	148889053	148889453	401	*
wt_olap_1068	chr4	148891543	148891943	401	*
wt_olap_1069	chr4	148914786	148915186	401	*
wt_olap_1070	chr4	148916177	148916577	401	*
wt_olap_1071	chr4	149103898	149104298	401	*
wt_olap_1072	chr4	149265138	149265538	401	*
wt_olap_1073	chr4	149323709	149324109	401	*
