seqnames	start	end	width	strand	gene	distTSS	peak.id
chr1	90015585	90015985	401	*	Asb18	-1208	peak.264
chr1	90353161	90353561	401	*	Cops8	-249620	peak.265
chr1	90353161	90353561	401	*	Ackr3	149381	peak.265
chr1	90733916	90734316	401	*	Col6a3	109836	peak.266
chr1	90733916	90734316	401	*	Cops8	131135	peak.266
chr1	91404337	91404737	401	*	Ilkap	-5754	peak.267
chr1	91404337	91404737	401	*	Hes6	8685	peak.267
chr1	91540326	91540726	401	*	Asb1	-18	peak.268
chr1	92174454	92174854	401	*	Hdac4	5687	peak.269
chr1	92174454	92174854	401	*	Twist2	373184	peak.269
chr1	92180355	92180755	401	*	Hdac4	-214	peak.270
chr1	92641877	92642277	401	*	Cops9	-92	peak.271
chr1	92906490	92906890	401	*	Rnpepl1	-4093	peak.272
chr1	92906490	92906890	401	*	Ankmy1	-3784	peak.272
chr1	92906490	92906890	401	*	Dusp28	-291	peak.272
chr1	93300220	93300620	401	*	Mterf4	5495	peak.273
chr1	93300220	93300620	401	*	Sned1	64579	peak.273
chr1	93333673	93334073	401	*	Mterf4	-27958	peak.274
chr1	93333673	93334073	401	*	Pask	8916	peak.274
chr1	93478290	93478690	401	*	2-Sep	-571	peak.275
chr1	93478290	93478690	401	*	2-Sep	-474	peak.275
chr1	93478290	93478690	401	*	Hdlbp	311	peak.275
chr1	93523031	93523431	401	*	Farp2	11152	peak.276
chr1	93523031	93523431	401	*	Stk25	112491	peak.276
chr1	93620844	93621244	401	*	Stk25	14678	peak.277
chr1	93620844	93621244	401	*	Farp2	108965	peak.277
chr1	93634615	93635015	401	*	Stk25	907	peak.278
chr1	93635598	93635998	401	*	Stk25	-76	peak.279
chr1	93669951	93670351	401	*	Stk25	-34429	peak.280
chr1	93669951	93670351	401	*	Bok	-15509	peak.280
chr1	93731831	93732231	401	*	Thap4	22749	peak.281
chr1	93731831	93732231	401	*	Bok	46371	peak.281
chr1	93760153	93760553	401	*	Atg4b	5448	peak.282
chr1	93760153	93760553	401	*	Dtymk	41581	peak.282
chr1	94089150	94089550	401	*	Pdcd1	-36797	peak.283
chr1	97638194	97638594	401	*	Slco6c1	-510188	peak.284
chr1	97638194	97638594	401	*	D1Ertd622e	23680	peak.284
chr1	97644428	97644828	401	*	Slco6c1	-516422	peak.285
chr1	97644428	97644828	401	*	D1Ertd622e	17446	peak.285
chr1	104763353	104763753	401	*	Cdh20	-4976	peak.286
chr1	104956989	104957389	401	*	Cdh20	188660	peak.287
chr1	104956989	104957389	401	*	Rnf152	399481	peak.287
chr1	105679336	105679736	401	*	Tnfrsf11a	-101182	peak.288
chr1	105679336	105679736	401	*	Pign	-15874	peak.288
chr1	106008148	106008548	401	*	Phlpp1	-163404	peak.289
chr1	106008148	106008548	401	*	Zcchc2	17942	peak.289
chr1	106663378	106663778	401	*	Bcl2	50696	peak.290
chr1	106663378	106663778	401	*	Phlpp1	491826	peak.290
chr1	106696416	106696816	401	*	Bcl2	17658	peak.291
chr1	106696416	106696816	401	*	Phlpp1	524864	peak.291
chr1	106745089	106745489	401	*	Bcl2	-31015	peak.292
chr1	106745089	106745489	401	*	Kdsr	14438	peak.292
chr1	106774820	106775220	401	*	Kdsr	-15293	peak.293
chr1	106774820	106775220	401	*	Vps4b	21708	peak.293
chr1	118321525	118321925	401	*	Nifk	-114	peak.294
chr1	118389149	118389549	401	*	Clasp1	-107	peak.295
chr1	118459029	118459429	401	*	Tfcp2l1	-168717	peak.296
chr1	118459029	118459429	401	*	Clasp1	69773	peak.296
chr1	118482437	118482837	401	*	Tfcp2l1	-145309	peak.297
chr1	118482437	118482837	401	*	Clasp1	93181	peak.297
chr1	119621476	119621876	401	*	Epb41l5	27260	peak.298
chr1	119621476	119621876	401	*	Tmem185b	95516	peak.298
chr1	119646333	119646733	401	*	Epb41l5	2403	peak.299
chr1	119646333	119646733	401	*	Tmem185b	120373	peak.299
chr1	119648843	119649243	401	*	Epb41l5	-107	peak.300
chr1	119761493	119761893	401	*	Epb41l5	-112757	peak.301
chr1	119761493	119761893	401	*	Ptpn4	75920	peak.301
chr1	119762592	119762992	401	*	Epb41l5	-113856	peak.302
chr1	119762592	119762992	401	*	Ptpn4	74821	peak.302
chr1	119837486	119837886	401	*	Ptpn4	-73	peak.303
chr1	120247458	120247858	401	*	Steap3	23424	peak.304
chr1	120247458	120247858	401	*	3110009E18Rik	126463	peak.304
chr1	120961847	120962247	401	*	En1	359629	peak.305
chr1	120961847	120962247	401	*	Insig2	365977	peak.305
chr1	125100590	125100990	401	*	Actr3	334757	peak.306
chr1	125337369	125337769	401	*	Actr3	97978	peak.307
chr1	126155770	126156170	401	*	Lypd1	-243756	peak.308
chr1	126155770	126156170	401	*	Nckap5	674662	peak.308
chr1	126431021	126431421	401	*	Lypd1	-519007	peak.309
chr1	126431021	126431421	401	*	Nckap5	399411	peak.309
chr1	126677849	126678249	401	*	Lypd1	-765835	peak.310
chr1	126677849	126678249	401	*	Nckap5	152583	peak.310
chr1	126681708	126682108	401	*	Lypd1	-769694	peak.311
chr1	126681708	126682108	401	*	Nckap5	148724	peak.311
chr1	126765340	126765740	401	*	Lypd1	-853326	peak.312
chr1	126765340	126765740	401	*	Nckap5	65092	peak.312
chr1	127015215	127015615	401	*	Mgat5	-189603	peak.313
chr1	127015215	127015615	401	*	Nckap5	-184783	peak.313
chr1	127854213	127854613	401	*	Rab3gap1	-14360	peak.314
chr1	127854213	127854613	401	*	Map3k19	-14123	peak.314
chr1	128102619	128103019	401	*	R3hdm1	-505	peak.315
chr1	128102619	128103019	401	*	Zranb3	182	peak.315
chr1	128160204	128160604	401	*	Ubxn4	-83758	peak.316
chr1	128160204	128160604	401	*	R3hdm1	57080	peak.316
chr1	128243940	128244340	401	*	Ubxn4	-22	peak.317
chr1	128621917	128622317	401	*	Thsd7b	-651227	peak.318
chr1	128621917	128622317	401	*	Cxcr4	-29827	peak.318
chr1	128907687	128908087	401	*	Thsd7b	-365457	peak.319
chr1	128907687	128908087	401	*	Cxcr4	-315597	peak.319
chr1	128990704	128991104	401	*	Cxcr4	-398614	peak.320
chr1	128990704	128991104	401	*	Thsd7b	-282440	peak.320
chr1	129538492	129538892	401	*	Thsd7b	265348	peak.321
chr1	129538492	129538892	401	*	Cd55b	884317	peak.321
chr1	129779364	129779764	401	*	Thsd7b	506220	peak.322
chr1	129779364	129779764	401	*	Cd55b	643445	peak.322
chr1	130701916	130702316	401	*	C4bp	-40484	peak.323
chr1	130701916	130702316	401	*	Pfkfb2	13618	peak.323
chr1	130712302	130712702	401	*	Yod1	-4825	peak.324
chr1	130712302	130712702	401	*	Pfkfb2	3232	peak.324
chr1	130715751	130716151	401	*	Yod1	-1376	peak.325
chr1	130715751	130716151	401	*	Pfkfb2	-217	peak.325
chr1	130798725	130799125	401	*	Fcamr	-1977	peak.326
chr1	131031489	131031889	401	*	Il10	11844	peak.327
chr1	131031489	131031889	401	*	Mapkapk2	66137	peak.327
chr1	131078687	131079087	401	*	Mapkapk2	18939	peak.328
chr1	131078687	131079087	401	*	Il10	59042	peak.328
chr1	131115923	131116323	401	*	Mapkapk2	-18297	peak.329
chr1	131115923	131116323	401	*	Dyrk3	22217	peak.329
chr1	131185252	131185652	401	*	Eif2d	32271	peak.330
chr1	131185252	131185652	401	*	Rassf5	59806	peak.330
chr1	131417766	131418166	401	*	Ikbke	-138360	peak.331
chr1	131417766	131418166	401	*	Srgap2	109381	peak.331
chr1	131527526	131527926	401	*	Srgap2	-379	peak.332
chr1	131527526	131527926	401	*	Fam72a	-177	peak.332
chr1	131910181	131910581	401	*	Nucks1	-175	peak.333
chr1	132009010	132009410	401	*	Elk4	1603	peak.334
chr1	132009010	132009410	401	*	Mfsd4a	58753	peak.334
chr1	132292774	132293174	401	*	Gm10188	-63207	peak.335
chr1	132292774	132293174	401	*	Klhdc8a	-5652	peak.335
chr1	132302109	132302509	401	*	Nuak2	-13817	peak.336
chr1	132302109	132302509	401	*	Klhdc8a	3683	peak.336
chr1	132366907	132367307	401	*	Tmcc2	24174	peak.337
chr1	132366907	132367307	401	*	Nuak2	50981	peak.337
chr1	132414008	132414408	401	*	Dstyk	-3347	peak.338
chr1	132477104	132477504	401	*	Rbbp5	-63	peak.339
chr1	132581952	132582352	401	*	Cntn2	-39213	peak.340
chr1	132581952	132582352	401	*	Nfasc	159605	peak.340
chr1	132601028	132601428	401	*	Cntn2	-58289	peak.341
chr1	132601028	132601428	401	*	Nfasc	140529	peak.341
chr1	132721272	132721672	401	*	Cntn2	-178533	peak.342
chr1	132721272	132721672	401	*	Nfasc	20285	peak.342
chr1	132820109	132820509	401	*	Nfasc	-78552	peak.343
chr1	132820109	132820509	401	*	Lrrn2	-59964	peak.343
chr1	132876550	132876950	401	*	Lrrn2	-3523	peak.344
chr1	133042525	133042925	401	*	Pik3c2b	-3287	peak.345
chr1	133181072	133181472	401	*	Plekha6	-64834	peak.346
chr1	133181072	133181472	401	*	Ppp1r15b	50129	peak.346
chr1	133238851	133239251	401	*	Plekha6	-7055	peak.347
chr1	133238851	133239251	401	*	Ppp1r15b	107908	peak.347
chr1	133616964	133617364	401	*	Snrpe	-6873	peak.348
chr1	133616964	133617364	401	*	Zbed6	43721	peak.348
chr1	133648028	133648428	401	*	Snrpe	-37937	peak.349
chr1	133648028	133648428	401	*	Zbed6	12657	peak.349
chr1	133661223	133661623	401	*	Zbed6	-538	peak.350
chr1	133661223	133661623	401	*	Gm38394	-105	peak.350
chr1	133661223	133661623	401	*	Zc3h11a	-105	peak.350
chr1	133715516	133715916	401	*	Lax1	-25608	peak.351
chr1	133715516	133715916	401	*	Atp2b4	85325	peak.351
chr1	134060887	134061287	401	*	Btg2	18033	peak.352
chr1	134060887	134061287	401	*	Fmod	23833	peak.352
chr1	134062636	134063036	401	*	Btg2	16284	peak.353
chr1	134062636	134063036	401	*	Fmod	25582	peak.353
chr1	134063495	134063895	401	*	Btg2	15425	peak.354
chr1	134063495	134063895	401	*	Fmod	26441	peak.354
chr1	134066889	134067289	401	*	Btg2	12031	peak.355
chr1	134066889	134067289	401	*	Fmod	29835	peak.355
chr1	134086851	134087251	401	*	Chit1	-24191	peak.356
chr1	134086851	134087251	401	*	Btg2	-7931	peak.356
chr1	134167498	134167898	401	*	Chil1	-14706	peak.357
chr1	134167498	134167898	401	*	Chit1	56456	peak.357
chr1	134179075	134179475	401	*	Chil1	-3129	peak.358
chr1	134272844	134273244	401	*	Adora1	-37613	peak.359
chr1	134272844	134273244	401	*	Myog	-16945	peak.359
chr1	134413170	134413570	401	*	Adipor1	-2086	peak.360
chr1	134420950	134421350	401	*	Klhl12	-34381	peak.361
chr1	134420950	134421350	401	*	Adipor1	5694	peak.361
chr1	134439563	134439963	401	*	Klhl12	-15768	peak.362
chr1	134439563	134439963	401	*	Adipor1	24307	peak.362
chr1	134503008	134503408	401	*	Rabif	8560	peak.363
chr1	134503008	134503408	401	*	Mgat4e	46474	peak.363
chr1	134558481	134558881	401	*	Kdm5b	-1490	peak.364
chr1	134567510	134567910	401	*	Syt2	-141590	peak.365
chr1	134567510	134567910	401	*	Kdm5b	7539	peak.365
chr1	134777980	134778380	401	*	Syt2	68880	peak.366
chr1	134777980	134778380	401	*	Ppp1r12b	177671	peak.366
chr1	134796449	134796849	401	*	Syt2	87349	peak.367
chr1	134796449	134796849	401	*	Ppp1r12b	159202	peak.367
chr1	134799825	134800225	401	*	Syt2	90725	peak.368
chr1	134799825	134800225	401	*	Ppp1r12b	155826	peak.368
chr1	134860502	134860902	401	*	Ppp1r12b	95149	peak.369
chr1	134860502	134860902	401	*	Syt2	151402	peak.369
chr1	134865473	134865873	401	*	Ppp1r12b	90178	peak.370
chr1	134865473	134865873	401	*	Syt2	156373	peak.370
chr1	134955926	134956326	401	*	Ppp1r12b	-275	peak.371
chr1	135076051	135076451	401	*	Lgr6	29025	peak.372
chr1	135076051	135076451	401	*	Ube2t	113686	peak.372
chr1	135106001	135106401	401	*	Lgr6	-925	peak.373
chr1	135210264	135210664	401	*	Gpr37l1	-42783	peak.374
chr1	135210264	135210664	401	*	Elf3	48104	peak.374
chr1	135330574	135330974	401	*	Lmod1	5967	peak.375
chr1	135330574	135330974	401	*	Shisa4	44463	peak.375
chr1	135373230	135373630	401	*	Shisa4	1807	peak.376
chr1	135373230	135373630	401	*	Lmod1	48623	peak.376
chr1	135524424	135524824	401	*	Ipo9	-94125	peak.377
chr1	135524424	135524824	401	*	Nav1	61081	peak.377
chr1	135595227	135595627	401	*	Csrp1	-124634	peak.378
chr1	135595227	135595627	401	*	Nav1	-9722	peak.378
chr1	135615703	135616103	401	*	Csrp1	-104158	peak.379
chr1	135615703	135616103	401	*	Nav1	-30198	peak.379
chr1	135627750	135628150	401	*	Csrp1	-92111	peak.380
chr1	135627750	135628150	401	*	Nav1	-42245	peak.380
chr1	136007156	136007556	401	*	Igfn1	-1014	peak.381
chr1	136017661	136018061	401	*	Tmem9	-106	peak.382
chr1	136032925	136033325	401	*	Ascl5	-17679	peak.383
chr1	136032925	136033325	401	*	Tmem9	15158	peak.383
chr1	136128978	136129378	401	*	Kif21b	-2211	peak.384
chr1	136132707	136133107	401	*	Kif21b	1518	peak.385
chr1	136132707	136133107	401	*	Mroh3	79921	peak.385
chr1	136140183	136140583	401	*	Kif21b	8994	peak.386
chr1	136140183	136140583	401	*	Mroh3	72445	peak.386
chr1	136193564	136193964	401	*	Mroh3	19064	peak.387
chr1	136193564	136193964	401	*	Kif21b	62375	peak.387
chr1	136237838	136238238	401	*	Mroh3	-25210	peak.388
chr1	136237838	136238238	401	*	Gpr25	22835	peak.388
chr1	136279300	136279700	401	*	Gpr25	-18627	peak.389
chr1	136279300	136279700	401	*	Camsap2	66604	peak.389
chr1	136354655	136355055	401	*	Ddx59	-60416	peak.390
chr1	136354655	136355055	401	*	Camsap2	-8751	peak.390
chr1	136417513	136417913	401	*	Kif14	-50222	peak.391
chr1	136417513	136417913	401	*	Ddx59	2442	peak.391
chr1	136463429	136463829	401	*	Kif14	-4306	peak.392
chr1	136524845	136525245	401	*	Zfp281	-99856	peak.393
chr1	136524845	136525245	401	*	Kif14	57110	peak.393
chr1	136563135	136563535	401	*	Zfp281	-61566	peak.394
chr1	136563135	136563535	401	*	Kif14	95400	peak.394
chr1	136643505	136643905	401	*	Zfp281	18804	peak.395
chr1	136643505	136643905	401	*	Nr5a2	316743	peak.395
chr1	137225516	137225916	401	*	Nr5a2	-265268	peak.396
chr1	137225516	137225916	401	*	Ptprc	949551	peak.396
chr1	137657231	137657631	401	*	Nr5a2	-696983	peak.397
chr1	137657231	137657631	401	*	Ptprc	517836	peak.397
chr1	137926325	137926725	401	*	Nr5a2	-966077	peak.398
chr1	137926325	137926725	401	*	Ptprc	248742	peak.398
chr1	137972903	137973303	401	*	Ptprc	202164	peak.399
chr1	138593978	138594378	401	*	Nek7	25571	peak.400
chr1	138593978	138594378	401	*	Atp6v1g3	320440	peak.400
chr1	138622426	138622826	401	*	Nek7	-2877	peak.401
chr1	138662418	138662818	401	*	Nek7	-42869	peak.402
chr1	138662418	138662818	401	*	Lhx9	179811	peak.402
chr1	139079456	139079856	401	*	Dennd1b	115947	peak.403
chr1	139079456	139079856	401	*	Crb1	297421	peak.403
chr1	139254649	139255049	401	*	Crb1	122228	peak.404
chr1	139254649	139255049	401	*	Dennd1b	291140	peak.404
chr1	139255558	139255958	401	*	Crb1	121319	peak.405
chr1	139255558	139255958	401	*	Dennd1b	292049	peak.405
chr1	143739164	143739564	401	*	Glrx2	-193	peak.406
chr1	143766664	143767064	401	*	Trove2	10204	peak.407
chr1	143766664	143767064	401	*	Glrx2	27307	peak.407
chr1	149896560	149896960	401	*	Pla2g4a	64530	peak.408
chr1	150312767	150313167	401	*	Pdc	-6450	peak.409
chr1	150312767	150313167	401	*	Ptgs2	212936	peak.409
chr1	150314399	150314799	401	*	Pdc	-4818	peak.410
chr1	150319173	150319573	401	*	Pdc	-44	peak.411
chr1	150322187	150322587	401	*	Tpr	-70451	peak.412
chr1	150322187	150322587	401	*	Pdc	2970	peak.412
chr1	150329545	150329945	401	*	Tpr	-63093	peak.413
chr1	150329545	150329945	401	*	Pdc	10328	peak.413
chr1	150392930	150393330	401	*	BC003331	-50	peak.414
chr1	150392930	150393330	401	*	Tpr	292	peak.414
chr1	150432354	150432754	401	*	BC003331	-39474	peak.415
chr1	150432354	150432754	401	*	Prg4	33044	peak.415
chr1	151347140	151347540	401	*	Ivns1abp	2863	peak.416
chr1	151347140	151347540	401	*	Swt1	81115	peak.416
chr1	151357426	151357826	401	*	Ivns1abp	13149	peak.417
chr1	151357426	151357826	401	*	Swt1	70829	peak.417
chr1	151428294	151428694	401	*	Trmt1l	-48	peak.418
chr1	151428294	151428694	401	*	Swt1	-39	peak.418
chr1	151754971	151755371	401	*	Edem3	-203	peak.419
chr1	151919178	151919578	401	*	Edem3	164004	peak.420
chr1	151919178	151919578	401	*	1700025G04Rik	170747	peak.420
chr1	152290361	152290761	401	*	1700025G04Rik	-200436	peak.421
chr1	152290361	152290761	401	*	Tsen15	96121	peak.421
chr1	152428105	152428505	401	*	Colgalt2	28475	peak.422
chr1	152428105	152428505	401	*	Rgl1	196912	peak.422
chr1	152583024	152583424	401	*	Rgl1	41993	peak.423
chr1	152583024	152583424	401	*	Colgalt2	183394	peak.423
chr1	153043007	153043407	401	*	Nmnat2	88209	peak.424
chr1	153043007	153043407	401	*	Lamc2	143240	peak.424
chr1	153266801	153267201	401	*	Lamc2	-80554	peak.425
chr1	153266801	153267201	401	*	Lamc1	65785	peak.425
chr1	153487600	153488000	401	*	Dhx9	-192	peak.426
chr1	153685394	153685794	401	*	Rgs16	-54755	peak.427
chr1	153685394	153685794	401	*	Rgs8	32569	peak.427
chr1	154574075	154574475	401	*	Cacna1e	152081	peak.428
chr1	154574075	154574475	401	*	Zfp648	373088	peak.428
chr1	154757644	154758044	401	*	Cacna1e	-31488	peak.429
chr1	154757644	154758044	401	*	Ier5	341792	peak.429
chr1	155111617	155112017	401	*	Ier5	-12181	peak.430
chr1	155111617	155112017	401	*	Mr1	34966	peak.430
chr1	155191501	155191901	401	*	Stx6	32986	peak.431
chr1	155191501	155191901	401	*	BC034090	41039	peak.431
chr1	155201404	155201804	401	*	BC034090	31136	peak.432
chr1	155201404	155201804	401	*	Stx6	42889	peak.432
chr1	155232445	155232845	401	*	BC034090	95	peak.433
chr1	155235651	155236051	401	*	BC034090	-3111	peak.434
chr1	155236632	155237032	401	*	BC034090	-4092	peak.435
chr1	155252788	155253188	401	*	BC034090	-20248	peak.436
chr1	155252788	155253188	401	*	Xpr1	164341	peak.436
chr1	155461823	155462223	401	*	Acbd6	-96099	peak.437
chr1	155461823	155462223	401	*	Xpr1	-44694	peak.437
chr1	155468059	155468459	401	*	Acbd6	-89863	peak.438
chr1	155468059	155468459	401	*	Xpr1	-50930	peak.438
chr1	155564628	155565028	401	*	Acbd6	6706	peak.439
chr1	155564628	155565028	401	*	Lhx4	177199	peak.439
chr1	155650519	155650919	401	*	Lhx4	91308	peak.440
chr1	155650519	155650919	401	*	Acbd6	92597	peak.440
chr1	155680748	155681148	401	*	Lhx4	61079	peak.441
chr1	155680748	155681148	401	*	Acbd6	122826	peak.441
chr1	155777595	155777995	401	*	Lhx4	-35768	peak.442
chr1	155777595	155777995	401	*	Qsox1	35094	peak.442
chr1	155973511	155973911	401	*	Cep350	-456	peak.443
chr1	155989364	155989764	401	*	Tor1aip2	-45839	peak.444
chr1	155989364	155989764	401	*	Cep350	-16309	peak.444
chr1	156036047	156036447	401	*	Tor1aip1	180	peak.445
chr1	156036047	156036447	401	*	Tor1aip2	844	peak.445
chr1	156288819	156289219	401	*	Fam163a	-83993	peak.446
chr1	156288819	156289219	401	*	Tdrd5	14645	peak.446
chr1	156302771	156303171	401	*	Tdrd5	693	peak.447
chr1	156834822	156835222	401	*	Angptl1	-3540	peak.448
chr1	156927082	156927482	401	*	Ralgps2	12105	peak.449
chr1	156927082	156927482	401	*	Angptl1	88720	peak.449
chr1	156996999	156997399	401	*	Ralgps2	-57812	peak.450
chr1	156996999	156997399	401	*	Tex35	111451	peak.450
chr1	157181048	157181448	401	*	Tex35	-72598	peak.451
chr1	157181048	157181448	401	*	Rasal2	231347	peak.451
chr1	157380815	157381215	401	*	Tex35	-272365	peak.452
chr1	157380815	157381215	401	*	Rasal2	31580	peak.452
chr1	157449770	157450170	401	*	Rasal2	-37375	peak.453
chr1	157449770	157450170	401	*	BC026585	-8610	peak.453
chr1	157595130	157595530	401	*	Sec16b	88602	peak.454
chr1	157595130	157595530	401	*	Brinp2	760996	peak.454
chr1	158546495	158546895	401	*	Astn1	184422	peak.455
chr1	158546495	158546895	401	*	Pappa2	411672	peak.455
chr1	160194976	160195376	401	*	Mrps14	-39	peak.456
chr1	160287230	160287630	401	*	Cacybp	-74555	peak.457
chr1	160287230	160287630	401	*	Rabgap1l	505516	peak.457
chr1	160521834	160522234	401	*	Cacybp	-309159	peak.458
chr1	160521834	160522234	401	*	Rabgap1l	270912	peak.458
chr1	160713951	160714351	401	*	Cacybp	-501276	peak.459
chr1	160713951	160714351	401	*	Rabgap1l	78795	peak.459
chr1	161034864	161035264	401	*	Zbtb37	-215	peak.460
chr1	161070616	161071016	401	*	Dars2	-158	peak.461
chr1	161070616	161071016	401	*	Cenpl	49	peak.461
chr1	161260660	161261060	401	*	Tnfsf4	-134549	peak.462
chr1	161260660	161261060	401	*	Prdx6	-9641	peak.462
chr1	161877003	161877403	401	*	Suco	-521	peak.463
chr1	161885855	161886255	401	*	Pigc	-83173	peak.464
chr1	161885855	161886255	401	*	Suco	-9373	peak.464
chr1	161968885	161969285	401	*	Pigc	-143	peak.465
chr1	162215961	162216361	401	*	4930558K02Rik	-236525	peak.466
chr1	162215961	162216361	401	*	Dnm3	261873	peak.466
chr1	162460337	162460737	401	*	4930558K02Rik	-480901	peak.467
chr1	162460337	162460737	401	*	Dnm3	17497	peak.467
chr1	162554161	162554561	401	*	Vamp4	-16154	peak.468
chr1	162554161	162554561	401	*	Mettl13	-5810	peak.468
chr1	162615515	162615915	401	*	Myoc	-23440	peak.469
chr1	162615515	162615915	401	*	Vamp4	45200	peak.469
chr1	162839815	162840215	401	*	Fmo4	-26343	peak.470
chr1	162839815	162840215	401	*	Fmo1	26595	peak.470
chr1	163403520	163403920	401	*	Gorab	-51	peak.471
chr1	163957019	163957419	401	*	Scyl3	27454	peak.472
chr1	163957019	163957419	401	*	BC055324	37577	peak.472
chr1	164238246	164238646	401	*	Slc19a2	-10600	peak.473
chr1	164238246	164238646	401	*	F5	86608	peak.473
chr1	164307254	164307654	401	*	Nme7	-218	peak.474
chr1	164307254	164307654	401	*	Blzf1	30	peak.474
chr1	165099623	165100023	401	*	Xcl1	-164296	peak.475
chr1	165099623	165100023	401	*	Tbx19	60950	peak.475
chr1	165454304	165454704	401	*	Dcaf6	5961	peak.476
chr1	165454304	165454704	401	*	Gpr161	158715	peak.476
chr1	165460892	165461292	401	*	Dcaf6	-627	peak.477
chr1	165460892	165461292	401	*	Mpc2	55	peak.477
chr1	165935379	165935779	401	*	Pou2f1	67099	peak.478
chr1	165935379	165935779	401	*	Cd247	146898	peak.478
chr1	165997457	165997857	401	*	Pou2f1	5021	peak.479
chr1	165997457	165997857	401	*	Cd247	208976	peak.479
chr1	166801084	166801484	401	*	Fam78b	-200133	peak.480
chr1	166801084	166801484	401	*	Fmo9	-119439	peak.480
chr1	166843264	166843664	401	*	Fmo9	-161619	peak.481
chr1	166843264	166843664	401	*	Fam78b	-157953	peak.481
chr1	167008631	167009031	401	*	Fam78b	7414	peak.482
chr1	167008631	167009031	401	*	Uck2	276489	peak.482
chr1	167046502	167046902	401	*	Fam78b	45285	peak.483
chr1	167046502	167046902	401	*	Uck2	238618	peak.483
chr1	167298170	167298570	401	*	Uck2	-13050	peak.484
chr1	167298170	167298570	401	*	Tmco1	-10008	peak.484
chr1	167350001	167350401	401	*	Aldh9a1	210	peak.485
chr1	167385694	167386094	401	*	Mgst3	7947	peak.486
chr1	167385694	167386094	401	*	Aldh9a1	35903	peak.486
chr1	167389811	167390211	401	*	Mgst3	3830	peak.487
